time,c,k
16.646,-19.646403426044305,17284.573055515953
16.656,-56.35254252924051,17314.627207091096
16.666,-98.96358528752225,17391.87068918154
16.676,-146.94997917411226,17492.11887082001
16.686,-193.0310168018335,17511.639357519256
16.696,-212.04921008114025,17145.535223334777
16.706,-143.28762418943407,15742.936199092694
16.716,55.94812396425009,13078.3233262911
16.726,237.02395063809166,11008.239010090914
16.736,294.71263361559727,10422.194382442669
16.746,296.33933011373995,10407.726982097285
16.756,245.9855824256951,10789.154424868337
16.766,180.41928076410807,11193.721536898363
16.776,118.49752461417289,11483.854291193162
16.786,112.13181633118526,11501.647461341847
16.796,-55.454820681156185,12017.13039187513
16.806,72.64918921169796,12071.362120608332
16.816,-85.86364761984865,12437.79198286034
16.826,-44.796431431984026,12495.162698147691
16.836,-103.97361051404205,12443.057941210393
16.846,-24.660005537509385,12820.495066871445
16.856,745.1150532216266,19736.502487590387
16.866,319.0466631425001,17164.44790726534
16.876,261.17976252875735,16673.630232972013
16.886,729.4325554571104,26463.807443501435
16.896,673.5667086806118,25510.071008756906
16.906,520.4994590073376,23226.16221758269
16.916,378.3952191920457,21385.726658578442
16.926,248.36647245061172,19953.344666697965
16.936,196.1603019961615,19504.490401148192
16.946,209.34328603102628,19577.419516386493
16.956,69.11849711122666,19036.372982213772
16.966,-47.55868387580746,18672.789973515555
16.976,11.527519621394696,18595.893063204443
16.986,-54.03185293998728,18784.65528850021
16.996,-107.19938510950024,18996.972357547103
17.006,-161.5740706839845,19177.781326327902
17.016,-200.31684345399935,19075.55245192906
17.026,-192.05787020429923,17946.030159149017
17.036,-56.06286838189649,14481.330423751555
17.046,177.69858166596399,9794.026153082401
17.056,283.175746115119,7923.947877334588
17.066,285.1422422559235,7892.885913016642
17.076,251.49832068364137,8356.21747111401
17.086,207.57610160899114,8863.403056578634
17.096,152.63107245964528,9369.081767134376
17.106,155.5748219293457,9350.90329341137
17.116,-7.367268236654869,10264.383214863536
17.126,36.55231926447363,10196.036135501481
17.136,-23.865900378062683,10165.210221930596
17.146,-83.33752548845189,10041.78329574154
17.156,-139.7612229850774,9882.565151077772
17.166,-192.23444512184307,9807.483519420346
17.176,-223.9224699276939,10167.37978030039
17.186,-185.78140544219485,11808.502381840983
17.196,-29.42357902117309,15241.242255530877
17.206,183.65136069120499,19083.89708796947
17.216,301.3724352949252,20956.310388886846
17.226,305.51663246904803,21014.587025215067
17.236,266.0453293192722,20537.502175499387
17.246,178.53799062212713,19652.579352014745
17.256,95.980883544138,18984.747113867816
17.266,88.62159690335365,18945.543157249773
17.276,-65.06829388405666,18125.02294771487
17.286,-15.952670354608959,18195.656810486835
17.296,-55.98930829972248,18214.802456541678
17.306,-95.19845413477901,18294.27703051403
17.316,-142.64526818338229,18417.781722068303
17.326,-129.99696878480293,18350.515085766074
17.336,-40.338313172406096,14695.528538039043
17.346,-46.886958578756094,14947.248464067818
17.356,-3.2384561729632133,13977.128880680371
17.366,400.74217424374115,7668.004307098576
17.376,393.320380294019,7770.896936622399
17.386,244.5131551987818,9641.813324434905
17.396,232.96896062870678,9764.781718531089
17.406,180.39689507665807,10226.261485426661
17.416,176.81109747872992,10249.38018614413
17.426,28.18971921693062,11075.126988021533
17.436,66.38979242165517,10978.541827791269
17.446,14.574773152197398,11010.926056033673
17.456,-34.279539102858415,10956.045258998074
17.466,-86.54537469619163,10826.798280546987
17.476,-145.46129135100568,10657.964087836399
17.486,-198.67933851101202,10603.161835530673
17.496,-222.85257393280395,11027.256036716044
17.506,-160.62301082722746,12735.400212623434
17.516,-87.72237542468032,14126.101849592544
17.526,501.3367761756666,22535.281612855037
17.536,265.78415686356715,19364.989639911648
17.546,343.474999464104,20261.370335363412
17.556,226.7155310870978,19080.405698349943
17.566,150.45869580056032,18431.94624845379
17.576,107.28432625711771,18144.258437779576
17.586,68.77653355852712,17960.681115953048
17.596,28.766869628973495,17844.064731587525
17.606,-14.764154063986227,17791.35475723232
17.616,-57.7954174034464,17804.051181010258
17.626,-17.00138928809059,17681.242137016496
17.636,-130.09606446020092,16972.636112844542
17.646,-97.50588793035233,16936.089240631616
17.656,-129.30056138075997,16677.158848053077
17.666,-86.88494615998775,15417.870150579178
17.676,-19.4123921660172,14234.54022704912
17.686,504.172925860516,7586.925223416622
17.696,290.4794682790258,10116.984240230053
17.706,271.6149178616306,10312.946130039103
17.716,261.27051213294504,10404.14886135747
17.726,204.7608517879844,10815.18993145671
17.736,152.3956747924055,11109.077487529652
17.746,92.31994084061536,11347.653795350308
17.756,43.201569556961175,11459.881802321292
17.766,-4.851747428705253,11493.126904119945
17.776,-52.045264401998985,11458.838872575034
17.786,-102.16043966165829,11369.598778007587
17.796,-156.30651304323527,11258.626684443323
17.806,-202.18694422368122,11212.014173266252
17.816,-228.99649159518395,11499.24409036746
17.826,-233.24066336336162,11635.778632379388
17.836,172.97599787216558,17416.513838799743
17.846,393.5503653468655,20087.48813892284
17.856,254.26877181123913,18528.46281653314
17.866,274.89362643200855,18729.853484239928
17.876,220.23013683709144,18269.151127993497
17.886,135.58784962899873,17663.480540917197
17.896,89.44223079235954,17400.9924981668
17.906,58.43081085889495,17273.29047987558
17.916,28.641489766340456,17197.24233978396
17.926,1.1193075391576035,17169.44107213066
17.936,-32.49062585580625,17182.291378325375
17.946,-83.36711266440084,17249.26219859774
17.956,-130.9441613579626,17337.28440514644
17.966,-180.0677161160167,17391.76914652316
17.976,-212.4540900791609,17249.37018579333
17.986,-195.15502950136835,16531.877229455862
17.996,-155.87709920824568,15846.968145540077
18.006,478.332469129509,8904.940400911377
18.016,256.40731821461804,11206.190282289128
18.026,371.11880585094576,10189.091780160315
18.036,244.60790910337673,11185.46078956163
18.046,209.39854727067333,11416.094368017999
18.056,160.549940229332,11669.770373529267
18.066,114.1051849317125,11845.061534063869
18.076,66.32158782403575,11957.740818098697
18.086,21.885885376399784,12000.30851767375
18.096,-25.897724431556195,11985.716159928043
18.106,-79.64515548364504,11916.613275038098
18.116,-138.6654122553512,11816.73480360132
18.126,-192.56265469190242,11766.527100785648
18.136,-192.83158525894555,11765.814450113308
18.146,92.53088021417312,15984.63062940636
18.156,71.49862264056006,15700.99729092345
18.166,234.0509316144868,17428.706474685612
18.176,294.91647609857444,17997.2659085222
18.186,401.6643990872699,18856.99085389719
18.196,242.44842057904054,17714.796147669324
18.206,175.4818853346219,17311.274845108313
18.216,117.71786718238056,17033.212579642415
18.226,69.22818253887516,16860.524275140495
18.236,33.22344078638844,16779.157160080333
18.246,-2.5611216458796005,16742.79173475982
18.256,431.1629322763232,15722.809143958462
18.266,394.2391699451466,15891.760918066395
18.276,123.33821390695334,17314.08586698637
18.286,-44.14708665422455,17915.097690523653
18.296,-112.66475825173167,17456.6477259551
18.306,-70.4590636994687,15316.824835683166
18.316,104.86398568195955,11386.156777571088
18.326,281.692312957743,8198.633384229539
18.336,335.7883825408455,7358.1534649916775
18.346,304.715724302645,7771.451327658013
18.356,265.41598432818967,8196.865240005289
18.366,117.21304006186867,9540.883469099039
18.376,167.75975437281267,9265.949371748131
18.386,-16.744966818900213,10247.89946260671
18.396,20.667820377886194,10205.473058460473
18.406,-38.48740007570999,10154.300984924397
18.416,-93.27533964477962,10025.371256479157
18.426,-147.20894674781766,9879.40946460342
18.436,-133.4252051809895,9966.177654943493
18.446,-10.581434700135448,14968.120520654964
18.456,-19.06514289759646,14638.278761995236
18.466,128.43180581002153,17894.318704273384
18.476,278.84499769728825,20657.25837022602
18.486,363.4833428140859,22015.915385121014
18.496,311.6639814426128,21285.150321215966
18.506,222.79324218933687,20209.019073444564
18.516,150.2591011009489,19490.40958463619
18.526,72.28314186281834,18885.30872911109
18.536,18.049621687787386,18588.024250042574
18.546,-22.972406363485316,18457.472369061703
18.556,-55.18793853691504,18427.213972730766
18.566,-4.134664454350585,18294.728675120306
18.576,-124.7123400765333,18465.236768729468
18.586,-186.46367383126383,18081.97292258064
18.596,-143.12932977921278,17962.366564273576
18.606,-173.37973659102218,17670.183775321046
18.616,-127.17995948637129,16082.410109902818
18.626,51.865079648354126,12594.031071570927
18.636,158.22088532469587,10804.955091561924
18.646,440.432726288351,6736.3267035826975
18.656,251.0874598627779,9238.928947990618
18.666,243.14369963889237,9328.08063453108
18.676,187.63710844347312,9842.356616024324
18.686,138.8450149723306,10191.119661390003
18.696,91.7167453174392,10424.777878201014
18.706,47.25153794392116,10547.106129228987
18.716,0.4733187895258051,10578.614948901783
18.726,-49.28942310951959,10522.125939458329
18.736,-20.754381659469225,10644.060357686294
18.746,-129.21499758694088,11626.257439515262
18.756,-104.56776846422258,11654.498148074768
18.766,-130.10148542176162,12145.879535657425
18.776,-64.7842486483536,14002.880683565589
18.786,10.275763035982074,15491.300022419378
18.796,448.41307984759345,22153.94661936274
18.806,413.32866249984744,21676.178040464296
18.816,248.33335068891955,19633.683855999316
18.826,208.70130768215395,19214.06607811072
18.836,158.0828715303129,18771.02868445904
18.846,115.29759130374052,18479.97798115005
18.856,84.06487592193506,18332.73646993173
18.866,45.37074080599473,18228.437874807656
18.876,8.632218653635778,18202.064453650422
18.886,-37.873418403517206,18246.52908970739
18.896,-87.36822811761817,18357.120461631763
18.906,-141.901027474186,18500.781905336942
18.916,-192.8370077387716,18546.529626014213
18.926,-218.30620633057197,18129.840406968087
18.936,-150.87806461979926,16260.960281224165
18.946,58.5863773340558,12633.76436632592
18.956,162.83359527209456,11060.326614428484
18.966,442.06342325830013,7463.100802363765
18.976,262.9543255604423,9569.625487418807
18.986,230.5186233975206,9895.467153026737
18.996,183.41153765558153,10284.430409013008
19.006,131.06970637203122,10619.687863376119
19.016,81.74075882444819,10841.689271807165
19.026,34.953430495384985,10963.449661633238
19.036,-13.422821151623719,11003.594110917898
19.046,-63.031317754442284,10968.001053778406
19.056,-116.33301882595836,10870.89726823032
19.066,-171.49439005302037,10755.366469869079
19.076,-221.12991650062497,10746.162188690987
19.086,-241.88293637318887,11189.417161791895
19.096,-174.1952538316682,12818.30483637388
19.106,-95.90726163736477,14153.421552484537
19.116,473.98178565066456,21478.23606320271
19.126,285.3958325884331,19230.851962847657
19.136,271.31993537845784,19084.151178699572
19.146,208.31302778304698,18518.77718636126
19.156,166.04010818223603,18208.56006116122
19.166,48.74463523866397,17474.374859517975
19.176,77.22797494171644,17589.721730255056
19.186,41.7023906622172,17506.31621714822
19.196,4.478252517021626,17479.31669200015
19.206,-35.78006462435982,17508.7415881965
19.216,-82.53575076432563,17594.688722993982
19.226,-134.25948760054604,17713.975788862317
19.236,-118.59241441903633,17643.40207437553
19.246,-32.458447724807385,14723.57178134492
19.256,-36.59209543582592,14856.51071460376
19.266,113.06537424930055,12575.693399138032
19.276,296.64640934578694,10292.092832197806
19.286,285.2413859060563,10419.506868428962
19.296,382.19071572863106,9487.23202769671
19.306,274.96411488135044,10386.315895116737
19.316,213.6586758585654,10809.064366200497
19.326,144.87864403756953,11177.41308348491
19.336,26.81548981900807,11690.756741030213
19.346,595.8039051173029,11751.2991079834
19.356,292.96240707913597,11172.373655655632
19.366,67.69188909147044,10642.776929651456
19.376,-56.83556204475566,10485.055289425976
19.386,-95.73998458132887,10378.814009679112
19.396,33.96116660360459,15909.462898801106
19.406,43.667948658530776,16219.792095160705
19.416,254.95047182818115,20629.123175959132
19.426,333.2165280877127,21999.39080527775
19.436,266.0083358307649,20974.638104208665
19.446,200.21259733560666,20121.985344388475
19.456,153.33507633591512,19630.938331072837
19.466,120.46391331289904,19375.0746339873
19.476,68.33741491332393,19100.806396687527
19.486,20.07181083476098,18965.958195797644
19.496,-23.488577066585787,18946.089611666743
19.506,-57.59951288086625,19007.34319886419
19.516,-107.25077100602422,19164.28472208336
19.526,-151.3892548443966,19330.002064132554
19.536,-194.5691669328155,19404.692118628085
19.546,-216.25037695561997,18879.690002833915
19.556,-155.56109646184098,16769.8841844671
19.566,41.993628781966805,12409.476498074824
19.576,244.5908280227586,8602.750713430285
19.586,301.4699767918131,7651.05714951463
19.596,268.68818301521634,8136.690865329503
19.606,225.36733580089998,8687.021434161059
19.616,170.66331460387707,9259.236200452006
19.626,175.28878253509896,9224.31915486578
19.636,19.091192282778042,10253.556894688702
19.646,57.334705655066756,10145.593612078887
19.656,73.04910708778115,10154.808951353072
19.666,-97.24477658260747,10664.536468927085
19.676,-50.59967905968573,10794.077915088581
19.686,-114.81105302023578,10611.22879974956
19.696,-166.17987302505546,10668.049045278996
19.706,-172.99907116404123,11533.33907802532
19.716,-68.61249039629422,14236.483234609932
19.726,26.959660477989324,16167.760598938472
19.736,494.9864439791731,23745.703346297727
19.746,297.55028876219956,20800.95671339576
19.756,302.99656654547175,20870.48153185397
19.766,225.23943618937594,20036.32721399482
19.776,135.35538664452457,19255.863681429895
19.786,68.74989676398783,18823.30917279662
19.796,74.10324886090338,18842.07883985838
19.806,-84.29287848120586,18175.119911617963
19.816,-21.7696152076184,18158.961330126513
19.826,-68.89538325092865,18249.48046252416
19.836,-116.01161389208175,18389.01596360984
19.846,-157.79871050750327,18520.164906230617
19.856,-199.74881225406943,18444.72678275998
19.866,-205.81463720812417,18434.017972715123
19.876,265.1131990223542,9113.342131102547
19.886,185.40418660263603,10573.71988077364
19.896,292.3794224733015,8890.287030961545
19.906,297.6269294442547,8817.15126324269
19.916,271.3145898500176,9136.880147604033
19.926,222.41412200251855,9639.306383027484
19.936,165.60445175194127,10110.326408328194
19.946,113.67284067478182,10431.956975120806
19.956,64.5264952554246,10631.808885866782
19.966,20.851241988998694,10716.353820356377
19.976,-29.978736889025775,10720.702273384957
19.986,-78.98749261075895,10647.793778129704
19.996,-132.2152570121632,10520.70158816165
20.006,-185.89668581097837,10424.03439595631
20.016,-225.0804907705071,10597.73103242416
20.026,-208.9074687492576,11680.285907026424
20.036,-58.811079980171144,14645.021157422138
20.046,64.77986631659233,16665.164199780844
20.056,480.77077499417845,22320.487796725378
20.066,286.1887638654902,19896.224748712913
20.076,240.80783412736497,19407.592816989894
20.086,169.16142775932903,18756.87862468098
20.096,121.7464221445586,18415.717932786632
20.106,79.3368900614934,18193.797139975788
20.116,39.26785299799749,18063.033508550667
20.126,0.5108700560401047,18010.484638040518
20.136,38.53027093847433,17954.765864335113
20.146,-117.07105919625798,17586.22616471871
20.156,-66.89226063168681,17455.821290775973
20.166,-121.70738074437013,17569.968632805594
20.176,-160.65936134161115,17418.612306302606
20.186,-168.57367410426374,17373.533450939693
20.196,175.16160374743208,11321.113974656259
20.206,395.7534460894598,8128.4381137439
20.216,245.0894661998217,10153.88439217923
20.226,274.36205848699353,9810.74778191814
20.236,249.7370811283386,10059.544860296106
20.246,200.08497536580447,10479.09263816289
20.256,153.03875736694928,10792.953627118444
20.266,103.19356010124137,11034.52173912834
20.276,57.24424267061903,11171.893642618545
20.286,9.3638134453819,11230.401146168131
20.296,32.46949790756009,11261.4630725821
20.306,-122.29100872446172,11672.866906701192
20.316,-78.48002239558392,11768.906333338504
20.326,-136.96773270087914,11706.136887747356
20.336,-169.22333368401823,11984.587935196158
20.346,-138.1511765163572,13040.060820659304
20.356,9.696291960659886,15423.644453664478
20.366,230.56620909365594,18317.360556043
20.376,321.1699363198248,19367.101046553915
20.386,298.5581891840076,19134.34428641394
20.396,243.42024276869526,18641.71375360446
20.406,170.81464779906574,18095.49191987971
20.416,105.58802632575559,17701.175999565876
20.426,63.14429157542026,17513.41743818553
20.436,19.103436094040088,17387.384099551426
20.446,-10.44289787170391,17350.85764392412
20.456,33.21979162981862,17302.046892231374
20.466,-117.39174709184907,17019.218425029976
20.476,-69.85828147238291,16922.430780157327
20.486,-128.87948948777714,16979.78297676331
20.496,-161.44064614418565,16789.884931637534
20.506,-130.36422111995424,15831.389634144567
20.516,23.582202988321114,13644.074817516495
20.526,122.71888545268419,12452.335135406314
20.536,406.6163632433325,9561.53207557869
20.546,334.6351538590748,10215.384394104021
20.556,231.45041269036162,11039.061517009268
20.566,191.0194837958038,11305.576053208597
20.576,137.0608960933228,11585.127393052615
20.586,92.0032265261012,11751.511426831945
20.596,49.92907939363627,11843.804612504377
20.606,8.79139057608268,11874.034428611889
20.616,-32.732219098997405,11848.095402190935
20.626,-84.94883634849683,11762.837930007885
20.636,-145.30516406662608,11646.39975123351
20.646,-197.89334888729198,11596.739313397255
20.656,-227.73448081729083,11828.78989701024
20.666,-233.2001361727662,11961.637235540564
20.676,353.1888249934193,18967.07896919545
20.686,245.12735156348776,17766.358479950737
20.696,312.0586607599141,18417.104957998505
20.706,282.52908907618666,18163.01537894879
20.716,251.14087884428014,17930.7201315251
20.726,168.2936973386195,17411.101654195598
20.736,112.48821896318907,17131.367198031236
20.746,64.24635092639352,16952.232714347043
20.756,21.160509043551926,16847.99341118222
20.766,-23.46878684591571,16792.765672125028
20.776,557.2518932078199,15255.994068348748
20.786,333.4844190685482,16252.05918784712
20.796,80.07295331558133,17434.94169717367
20.806,-59.88045623140786,17753.91268580083
20.816,-108.67435785309299,17773.39345541824
20.826,184.67681260193723,10163.310064694611
20.836,189.54361187469718,10057.86792475421
20.846,312.5960105530354,7903.373692179335
20.856,323.1377641242098,7744.843733046087
20.866,284.2854335018197,8241.210215187932
20.876,231.62886712649137,8789.038162600486
20.886,165.91292535746126,9312.187037288215
20.896,91.69315136138793,9727.282579469527
20.906,28.92604322873062,9930.614298771308
20.916,-24.838463092630153,9984.267521951082
20.926,-73.58792562488833,9936.454064401436
20.936,-122.75746987125446,9819.744931576597
20.946,-173.2925189774861,9693.411619367258
20.956,-217.0314871198936,9731.172591992994
20.966,-229.85123022850536,10421.767976031353
20.976,-151.7975109367711,12735.326787606824
20.986,47.45037165257073,16803.41827072365
20.996,228.08429604730836,19971.335686538383
21.006,304.2767531935575,21154.45827944444
21.016,290.98013398979884,20973.77286171891
21.026,215.81659975307878,20099.807818332945
21.036,155.81284372937571,19534.687281249433
21.046,86.21740860646825,19031.418832940046
21.056,87.36449820731802,19036.339954272706
21.066,-71.97115932768757,18284.67965815536
21.076,68.30138335277958,18180.817866562524
21.086,-63.85873553983688,18233.70298028915
21.096,-102.8016825221103,18301.296429945745
21.106,-163.8593902075668,17821.264909754555
21.116,-132.4075659333076,17769.18353300533
21.126,-151.1374535999353,17198.3124488138
21.136,-65.94441787591481,14968.735894781856
21.146,24.974051526513676,13198.526231964077
21.156,517.3021499828814,5603.795981613769
21.166,302.3093835975737,8672.677004857665
21.176,288.59165480619396,8842.233528665269
21.186,239.22112468021692,9355.640875755866
21.196,222.31446785636626,9491.434232940172
21.206,64.25384401812872,10568.115770407485
21.216,68.96922962820287,10549.391130108961
21.226,6.352466637593919,10676.585286721307
21.236,-44.58395089114235,10686.210695165324
21.246,-96.18479187575836,10624.144460759444
21.256,-70.8820409641616,10733.0813519699
21.266,-126.33592808383634,12344.85558083895
21.276,-111.88646628457707,12257.39949551529
21.286,-120.65493299845657,12340.660566096054
21.296,347.6751889421412,20651.459181002163
21.306,249.94083421025053,19049.148375073306
21.316,271.8252313945885,19363.658249879623
21.326,406.2896211951277,21010.68455433474
21.336,247.4478244043314,19273.480550555218
21.346,208.95526292887405,18923.511223403806
21.356,138.3780886153212,18405.21204909737
21.366,42.29133683164234,17831.581903801645
21.376,78.98338801023365,17953.824676619028
21.386,95.60792567089487,17967.623577771992
21.396,-73.23322377512336,17608.1791122723
21.406,85.58084925549043,17135.85574177907
21.416,-61.73647850812455,16701.18518249353
21.426,-23.953545649172405,16594.01999369512
21.436,-76.89111397691563,16585.872220693156
21.446,-82.3826651811681,15877.418700979213
21.456,23.212832863538644,13719.462648004053
21.466,219.3183886620846,10726.405284167673
21.476,279.9690567139959,9907.3980385966
21.486,436.64430875579035,8078.815730370022
21.496,287.45601814788176,9632.427807096567
21.506,228.32834854226425,10150.149569069104
21.516,168.68544410612347,10566.128559342398
21.526,106.62180115137106,10885.824539876017
21.536,39.49838182582198,11116.854152677068
21.546,-14.656807384405857,11212.384237487231
21.556,-63.35400551568566,11224.718144150545
21.566,-110.77970001358631,11181.275449768873
21.576,-158.34337469700267,11112.738933974757
21.586,-203.22770570121745,11091.65535454307
21.596,-232.39224402528606,11321.409769394233
21.606,-205.69627787872935,12303.245187380386
21.616,-64.25243360955369,14595.711871522672
21.626,141.35102677682588,17293.395683116483
21.636,255.92032523703887,18619.37983700133
21.646,270.7068663523429,18771.322418514494
21.656,227.0535070984904,18379.339430182383
21.666,165.81189888194024,17912.61878103808
21.676,147.82497990596016,17805.33085351739
21.686,18.23996261218765,17142.520758001217
21.696,53.862334766183004,17247.13831601943
21.706,15.155513554590897,17192.57759197703
21.716,-22.728631661364336,17193.29031297827
21.726,-63.95893903995634,17243.578700397888
21.736,-13.608643586762284,17063.94601730367
21.746,-112.66279708462969,16340.05707532678
21.756,-80.55088937443267,16309.494236543922
21.766,-99.64088112492759,15926.95064807594
21.776,-94.96100098286564,15638.522254899666
21.786,499.1937138890946,8326.866936450604
21.796,324.8201944573028,10325.880702805545
21.806,366.6441527127284,9907.535548677404
21.816,328.01074659523204,10243.429104584953
21.826,244.56781569943914,10859.939048051583
21.836,173.21824697793008,11285.095782091468
21.846,115.7649532278443,11538.33755190466
21.856,42.741148677435724,11758.61742475629
21.866,-17.420272580470236,11860.485411693448
21.876,-66.33444359369248,11883.898517574215
21.886,-111.15989252735986,11862.782104517486
21.896,-153.9216263082032,11822.644244045956
21.906,-194.5992160513527,11812.857307715341
21.916,-222.6448920510845,11973.10130252587
21.926,-204.4128498999805,12650.615456318277
21.936,-82.64039527153938,14318.400410505323
21.946,115.8090180430046,16477.981861854925
21.956,244.72946381191394,17710.47339138075
21.966,270.84840064215166,17932.341063295302
21.976,232.74353410515408,17648.80818604832
21.986,171.17533690154158,17258.122640977763
21.996,116.55504798527761,16975.553526384145
22.006,74.63942099338274,16811.110782673783
22.016,39.09027554688598,16717.020899938885
22.026,19.800920533690842,16692.39682043264
22.036,-19.677785951842402,16687.045807908387
22.046,-53.86324542990852,16718.808685222237
22.056,-6.592326499515684,16586.038970275196
22.066,-112.99109150071388,16092.290143346565
22.076,-76.71782747624798,16046.965032970224
22.086,-103.56959607395906,15818.337917621613
22.096,1057.5693374257003,4504.48989790377
22.106,695.4605855441448,7454.187440845696
22.116,302.11562635631054,10326.390122923192
22.126,111.62568811539333,11592.673566409281
22.136,11.5034875233275,12194.900453607754
22.146,-46.75018982393233,12506.388605456157
22.156,-89.18545172367642,12722.439711572932
22.166,-122.11481483116211,12916.139727988408
22.176,-144.8508476998075,13187.305793942354
22.186,-138.53089025343075,13650.791771668879
22.196,-68.75238608930167,14474.132921062885
22.206,46.58916902638826,15381.919059949994
22.216,149.25531891518045,16027.379145472376
22.226,172.88587776191622,16152.691672617311
22.236,158.66988163254857,16089.34731806902
22.246,132.59925639111594,15994.617306806305
22.256,116.7659179639164,15950.962298542592
22.266,78.14805348923747,15875.881380135364
22.276,32.527499771504566,15821.69657865135
22.286,-19.30194011227632,15792.930817831444
22.296,-62.15377363296222,15792.910857619201
22.306,-105.67437668943955,15806.779083780431
22.316,-141.02990049426268,15820.777063330412
22.326,-175.00139476388412,15801.335674446986
22.336,-191.29395441167614,15710.553686816107
22.346,-110.9425368359794,14984.859081708499
22.356,76.5754003158169,13853.72250723894
22.366,248.13340753708326,12969.732673669983
22.376,285.53892692635196,12797.60368511923
22.386,361.4904830732825,12496.451261144843
22.396,242.43879376134842,12910.551416877908
22.406,228.51393581820415,12949.156591725117
22.416,175.04530624734292,13060.440783999577
22.426,107.79905740828691,13155.84202392895
22.436,55.33107867009008,13194.362412976488
22.446,1.907137879407621,13200.16704351243
22.456,-56.809960675131165,13178.883186490928
22.466,-45.987168242138075,13192.728903280335
22.476,-121.96740969781798,13594.568119904225
22.486,-106.43302605371956,13581.789514983235
22.496,-107.19485349849192,13844.782912950679
22.506,-74.17737716121867,14152.950091634671
22.516,509.3665441983956,17088.092763056924
22.526,325.91103795934856,16232.506824095552
22.536,318.2954430820603,16201.39365886577
22.546,229.83472199024274,15883.214104004606
22.556,160.2763322141766,15668.693980160637
22.566,134.41103392337362,15604.629867038662
22.576,84.77461770862695,15509.05109769532
22.586,81.0651535218456,15504.455286066806
22.596,50.05493429367792,15484.936708162142
22.606,10.357872082589141,15482.186310338722
22.616,-54.39613520544347,15499.916883660546
22.626,-110.62921467675065,15525.751266067244
22.636,-163.1514224983529,15533.39565501022
22.646,-188.9498581861022,15528.463307834993
22.656,-201.59737819170118,15378.870822964633
22.666,-132.77752301074298,14893.07505652193
22.676,-46.29057043984449,14446.37180449316
22.686,536.8546445442192,12132.566217193607
22.696,351.3702874300414,12812.706412244663
22.706,348.7678515470009,12820.991455624213
22.716,287.15890455411255,12986.76034960443
22.726,179.43347998795707,13226.520035402402
22.736,89.44594887335523,13384.914496550637
22.746,28.714256321982916,13461.941079187774
22.756,-18.462982725580744,13498.778923411684
22.766,-58.99265180842574,13512.060879377892
22.776,-36.181375818692786,13521.116436787033
22.786,-137.7956925375307,13782.831401345307
22.796,-110.07125459598946,13773.485856619825
22.806,-134.5513503192356,13859.660138633231
22.816,-94.75055058384994,14160.64527727944
22.826,37.13250508668774,14693.970156520296
22.836,173.24318978420936,15145.454251596335
22.846,1289.4979582190185,17936.836848492854
22.856,599.2894426960617,16921.116689944596
22.866,215.43139615208443,16458.1682643574
22.876,35.37481807449903,16085.789076152134
22.886,-43.768226044381095,15657.378967365448
22.896,-58.4328054968697,14987.336352319913
22.906,-5.731366885598663,13998.45657537862
22.916,97.98417692547928,12881.49730386657
22.926,196.97642878698704,12059.930384245783
22.936,261.36250275158596,11626.765829705797
22.946,236.22877869437173,11764.547361459168
22.956,178.13591475246554,12013.501005618207
22.966,121.74209994516016,12185.303245144703
22.976,55.5499298723191,12310.421727979769
22.986,-4.9639330449629115,12360.368147831174
22.996,-49.76811479892138,12350.241176773674
23.006,-100.73829895067554,12302.945378348766
23.016,-150.16301768346338,12248.306959752565
23.026,-191.29896204235226,12234.67760650171
23.036,-215.38913444522578,12454.837344682297
23.046,-170.0421724481024,13292.773621142147
23.056,-0.268868304851857,15085.38005807596
23.066,210.57884568470564,16940.39441832563
23.076,288.05198322982056,17544.6257661278
23.086,264.268909206642,17380.299311731364
23.096,218.0381309299465,17104.8668924256
23.106,127.05800091851873,16643.035807180404
23.116,107.48860749096747,16566.449843843315
23.126,64.33030214297676,16444.52675917415
23.136,25.617918172742986,16377.241668375167
23.146,-7.326642590959023,16355.217682438271
23.156,-42.79687455015233,16365.303027290509
23.166,-85.57084558028306,16407.12108673429
23.176,-130.24656091670641,16464.443616599063
23.186,-174.2109184635479,16492.041104875636
23.196,-201.70624670986106,16344.78644361177
23.206,-166.0825701933593,15671.117706315437
23.216,-8.527632115359376,14143.085863053804
23.226,158.05682051413038,12794.045424592088
23.236,313.9052804228641,11689.838895150015
23.246,336.4433821783009,11549.254454794207
23.256,291.93145208003136,11787.300462051713
23.266,203.63307590235812,12179.542792638573
23.276,181.87654111861605,12250.425881677771
23.286,14.65467253503606,12735.918736455986
23.296,34.82425751563945,12707.781679693595
23.306,39.56142948262145,12707.653334205384
23.316,-111.5107642392306,12993.096150148154
23.326,-70.3371288951584,13017.814030098501
23.336,-123.39907958106352,13003.869711165242
23.346,-159.36525403857502,13102.538449729454
23.356,-150.93679212363463,13510.702917490244
23.366,-44.70761538341999,14542.243800699967
23.376,49.05060468134722,15269.578145178442
23.386,461.7221875784196,17868.733301209802
23.396,263.87294684557753,16724.134134128828
23.406,220.5959579714773,16506.970663686323
23.416,143.59284065329413,16176.023666404319
23.426,89.96809542607299,15986.96678169483
23.436,76.97942395884468,15953.086656706091
23.446,52.1429195497943,15910.197414988781
23.456,20.889339877116427,15882.43790067954
23.466,-20.922825040526153,15875.426477113864
23.476,-65.52649615533295,15893.502348165159
23.486,-109.15312442989305,15927.058214189607
