,time,x,y,z,q1,q2,q3,q4
1927,15.512,0.0011627390322786523,0.0009686963248779225,0.17494127634120493,-0.0020063274327018874,8.527345827625751e-05,-0.0005771495203307337,0.9999978171361682
1928,15.513,0.001162762889024543,0.0009685603049324573,0.17494129101245437,-0.002005786828412426,8.55089020258968e-05,-0.0005771437263231748,0.9999978182038928
1929,15.514,0.0011627522525908902,0.0009685595292075155,0.17494135699389565,-0.002006725996067093,8.524346757495401e-05,-0.0005771371178497737,0.9999978163461534
1930,15.515,0.0011627444363885916,0.0009685196842487323,0.17494140977412853,-0.002006208426466379,8.512026394786711e-05,-0.0005771063762635793,0.9999978174128786
1931,15.516,0.0011627635542239125,0.0009683819295615861,0.17494143020445246,-0.0020056641510131667,8.534156849470768e-05,-0.0005771014158724358,0.9999978184886634
1932,15.517,0.0011627489279099656,0.0009683793702007712,0.1749415005468094,-0.0020065984403106214,8.506273997400215e-05,-0.0005770951439762267,0.9999978166417286
1933,15.518,0.0011627367766716414,0.0009683378375874046,0.17494155600857897,-0.0020060781731272123,8.492821298875737e-05,-0.0005770647943749276,0.9999978177145114
1934,15.52,0.0011627521165707851,0.0009681986916749133,0.1749415795029014,-0.002005531560577451,8.513857621413525e-05,-0.0005770602605770651,0.9999978187956403
1935,15.521,0.0011627489585070607,0.0009682361961411699,0.17494147167929058,-0.0020071601341977163,8.500695916275919e-05,-0.0005770590072663734,0.9999978155400716
1936,15.522,0.0011627618096543575,0.0009681163452730742,0.17494134228511707,-0.0020057770304161516,8.512568463850947e-05,-0.0005770588976796415,0.9999978183051955
1937,15.522,0.0011627966148995224,0.0009679684035482991,0.17494144329878,-0.0020056621999948363,8.525431005885227e-05,-0.0005770564456026475,0.999997818525971
1938,15.523,0.001162807321024365,0.0009679936402009304,0.17494132232523316,-0.0020073970912581523,8.513585571802392e-05,-0.0005770490141891573,0.9999978150592328
1939,15.524000000000001,0.0011628387991927233,0.0009678547552530234,0.1749411451532357,-0.0020059689083818232,8.53163394759133e-05,-0.0005770489984795998,0.9999978179097763
1940,15.524000000000001,0.0011628914517032088,0.0009676987322107639,0.17494121314137112,-0.0020058750330245643,8.549170112748608e-05,-0.0005770513124841675,0.9999978180817715
1941,15.526,0.0011629191720870142,0.0009677283919582036,0.17494106563712056,-0.002007624640867101,8.541331990539099e-05,-0.0005770409208803496,0.999997814583433
1942,15.528,0.001162968202912741,0.0009675906833855501,0.17494086267354494,-0.002006216257239083,8.563286276697972e-05,-0.0005770375396125725,0.9999978173931282
1943,15.528,0.0011630358238149227,0.0009674331058011819,0.17494091268666606,-0.0020061345144686206,8.584392977044115e-05,-0.0005770404881915283,0.9999978175373208
1944,15.529,0.0011630601453932834,0.0009674008888482789,0.1749409368937856,-0.002007125544719614,8.564283231398293e-05,-0.0005770384287059788,0.9999978155671165
1945,15.53,0.0011630896604315627,0.0009673365778428977,0.17494094933371612,-0.002006653767256384,8.55814007483076e-05,-0.0005770132981902282,0.9999978165336842
1946,15.531,0.0011631388802153231,0.0009671856730988964,0.17494093103765582,-0.0020061388204881065,8.58708900357267e-05,-0.0005770096618618632,0.9999978175441551
1947,15.531,0.001163148515164467,0.0009671796539459257,0.17494097086057814,-0.002007101193936097,8.56567937277145e-05,-0.0005770003139141076,0.9999978156367888
1948,15.532,0.001163162850238573,0.0009671388724867936,0.17494099871604848,-0.0020066016769310466,8.558257447339983e-05,-0.0005769656434597552,0.9999978166656062
1949,15.533,0.0011632009418686322,0.0009670024067813604,0.1749409946698353,-0.0020060711839175274,8.585467558758899e-05,-0.0005769566777891561,0.9999978177118047
1950,15.534,0.0011632018783743659,0.0009670033467139181,0.17494104620403372,-0.0020070225224132756,8.56238308892478e-05,-0.0005769473352233694,0.9999978158280779
1951,15.535,0.0011632069479928075,0.000966966450900885,0.17494108552186607,-0.00200651487123875,8.553336465542963e-05,-0.0005769138716418843,0.9999978168738669
1952,15.536,0.0011632374364126804,0.0009668319025991766,0.17494109236016936,-0.0020059788795384658,8.578746629478967e-05,-0.0005769064239563462,0.9999978179317311
1953,15.537,0.0011632322689549756,0.0009668329595654218,0.1749411524849684,-0.002006924044208544,8.55396943473747e-05,-0.0005768987924228214,0.9999978160609275
1954,15.539,0.001163230560454669,0.0009667951826446845,0.1749412001541996,-0.002006411313371398,8.54329260682426e-05,-0.0005768670754303732,0.9999978171172347
1955,15.539,0.0011632551118383539,0.0009666594033968524,0.17494121516739783,-0.0020058711311698113,8.567021482263123e-05,-0.0005768612158492436,0.9999978181839986
1956,15.54,0.0011632450080783327,0.0009666588026529737,0.17494128162566744,-0.0020068107098633837,8.540661494155283e-05,-0.0005768546059437827,0.9999978163252401
1957,15.541,0.0011632377728971136,0.0009666190905603997,0.1749413350536929,-0.0020062934194584113,8.528498888377831e-05,-0.000576823840074069,0.9999978173913397
1958,15.542,0.0011632573720621747,0.0009664814652353796,0.17494135593469143,-0.002005749255810485,8.550749518893893e-05,-0.0005768188248214555,0.9999978184668378
1959,15.543,0.0011632430822888272,0.0009664789644404218,0.1749414268304333,-0.002006683628484187,8.522986988878138e-05,-0.000576812554305677,0.9999978166195973
1960,15.544,0.0011632313072017426,0.000966437454704727,0.17494148295690837,-0.0020061633916941134,8.509635954642715e-05,-0.0005767821907716207,0.9999978176922989
1961,15.545,0.0011632469369482078,0.000966298326652861,0.17494150696818095,-0.002005616601257264,8.530741165892306e-05,-0.0005767776209834365,0.9999978187737562
1962,15.547,0.0011632293888224766,0.0009662944405000678,0.1749415800086767,-0.002006547411711329,8.501869400657949e-05,-0.0005767714011687126,0.9999978169346457
1963,15.547,0.0011632140560028951,0.0009662516799201167,0.174941637045265,-0.0020060251043365718,8.487565200617724e-05,-0.0005767411828685862,0.9999978180121257
1964,15.548,0.0011632266312371457,0.0009661116400352231,0.1749416625290852,-0.0020054765147260595,8.507780902724015e-05,-0.0005767368065396607,0.9999978190978075
1965,15.549,0.001163220987373165,0.0009661471885870327,0.17494155603635195,-0.0020071037073820454,8.493837014268368e-05,-0.0005767363043007025,0.999997815845323
1966,15.55,0.0011632311987975902,0.0009660261363315331,0.1749414278219813,-0.0020057182401552642,8.504951081115175e-05,-0.0005767368196917183,0.9999978186154022
1967,15.552,0.0011632637034210557,0.000965877716190107,0.1749415293651614,-0.0020056011787170447,8.517126431922527e-05,-0.0005767342142621702,0.9999978188413281
1968,15.552,0.001163272322384511,0.0009659015531749953,0.1749414085139626,-0.0020073346473397312,8.504615006757409e-05,-0.0005767270660690849,0.9999978153779424
1969,15.554,0.0011633015897754301,0.0009657618295175254,0.17494123132106382,-0.0020059043212443486,8.522019445052342e-05,-0.0005767273513405397,0.9999978182330874
1970,15.555,0.0011633523063198485,0.0009656054313400863,0.1749412989601018,-0.0020058082594276495,8.538971948382407e-05,-0.0005767294547272086,0.9999978184100995
1971,15.555,0.001163378249775823,0.0009656339686638345,0.17494115085851691,-0.0020075564592278504,8.530560918898917e-05,-0.0005767192279452559,0.9999978149150869
1972,15.557,0.0011634253990313631,0.0009654955615839811,0.17494094716931863,-0.00200614615674843,8.551962695649412e-05,-0.000576716054079369,0.9999978177289109
1973,15.558,0.0011634913579250655,0.0009653376004613524,0.17494099632030166,-0.0020060623408922344,8.572570712486807e-05,-0.0005767188397658368,0.9999978178778031
1974,15.558,0.00116351425756009,0.0009653049274015209,0.17494101953266875,-0.002007051457526919,8.551955145926412e-05,-0.0005767165364012498,0.9999978159120599
1975,15.559,0.0011635421566775848,0.0009652400952945806,0.17494103085743692,-0.002006577908572939,8.545334417791263e-05,-0.0005766913102011631,0.9999978168825948
1976,15.561,0.0011635899470936247,0.0009650886781134706,0.1749410120587947,-0.0020060616116018655,8.573881609553502e-05,-0.0005766876671995083,0.9999978178961194
1977,15.562,0.0011635983948537739,0.0009650821472929718,0.1749410512035369,-0.0020070226528582555,8.552067090885884e-05,-0.000576678281598115,0.9999978159918378
1978,15.563,0.001163611408757009,0.00096504087235656,0.17494107825976882,-0.002006521873313351,8.544264814134802e-05,-0.0005766436517831641,0.9999978170234297
1979,15.564,0.0011636483348711074,0.00096490395386254,0.17494107385747718,-0.002005990414377836,8.571154384074171e-05,-0.0005766347650085889,0.9999978180717879
1980,15.564,0.0011636483221230645,0.0009649044921194716,0.17494112486155985,-0.002006940761920463,8.547748928014367e-05,-0.0005766254254712786,0.9999978161903634
1981,15.566,0.0011636523419666634,0.0009648672256752681,0.17494116352963326,-0.002006432180511552,8.538403829433505e-05,-0.0005765920120913017,0.9999978172381792
1982,15.567,0.0011636819125375745,0.0009647323345654291,0.17494117004873427,-0.002005895505396417,8.563565133360797e-05,-0.0005765846437276531,0.9999978182975728
1983,15.568,0.0011636760151717874,0.0009647331077023203,0.17494122969710685,-0.0020068399766224416,8.538539972700079e-05,-0.0005765770160271001,0.9999978164284092
1984,15.568999999999999,0.0011636735010916467,0.0009646950818395915,0.1749412767732431,-0.0020063266122093424,8.527635976758165e-05,-0.0005765453357332509,0.9999978174860902
1985,15.568999999999999,0.0011636973586202335,0.0009645590654921593,0.17494129144340048,-0.002005786005498177,8.551180269634888e-05,-0.0005765395396653874,0.9999978185538163
1986,15.571,0.0011636867224535726,0.0009645582886595121,0.17494135742412295,-0.0020067251748048546,8.524637136985577e-05,-0.0005765329297925231,0.9999978166960715
1987,15.571,0.001163678905622495,0.0009645184449168277,0.1749414102036354,-0.002006207604269832,8.512316770310556e-05,-0.0005765021906348076,0.9999978177627785
1988,15.573,0.0011636980242006455,0.0009643806935777317,0.1749414306331496,-0.0020056633246583974,8.53444713485049e-05,-0.0005764972286595363,0.9999978188385688
1989,15.574,0.0011636833981484883,0.0009643781328189062,0.17494150097499223,-0.0020065976157468443,8.506564574689661e-05,-0.0005764909554710846,0.9999978169916285
1990,15.574,0.0011636712462536748,0.00096433660111326,0.17494155643622075,-0.0020060773477608993,8.493111857906023e-05,-0.0005764606084409513,0.999997818064393
1991,15.576,0.0011636865864794977,0.0009641974565898598,0.17494157992995196,-0.0020055307261219978,8.514148140858178e-05,-0.0005764560739155473,0.9999978191455369
1992,15.576,0.0011636834284978494,0.0009642349582093016,0.17494147210589542,-0.002007159303944578,8.500986671499971e-05,-0.00057645482073845,0.9999978158899603
1993,15.578,0.0011636962799044116,0.000964115110408932,0.17494134271097486,-0.0020057761985282523,8.512859240171155e-05,-0.000576454712498164,0.9999978186550853
1994,15.579,0.0011637310855009148,0.0009639671672704254,0.17494144372414405,-0.0020056613706230307,8.525721664158807e-05,-0.0005764522617902638,0.9999978188758529
1995,15.579,0.0011637417918886532,0.0009639924008931884,0.17494132275031715,-0.0020073962650328197,8.513876438740463e-05,-0.0005764448313613534,0.9999978154091049
1996,15.58,0.0011637732695300473,0.0009638535154686148,0.17494114557777465,-0.0020059680830343397,8.531924917523315e-05,-0.000576444819842213,0.9999978182596427
1997,15.581,0.0011638259218869505,0.0009636974906548296,0.17494121356552708,-0.0020058742097636695,8.549461009769917e-05,-0.0005764471354470379,0.9999978184316336
1998,15.583,0.0011638536424520714,0.0009637271484174004,0.17494106606103715,-0.0020076238193424386,8.541623095487663e-05,-0.0005764367434296795,0.999997814933287
1999,15.584,0.0011639026726461999,0.0009635894403302253,0.17494086309695303,-0.002006215435342136,8.563577486534896e-05,-0.0005764333650378994,0.9999978177429774
2000,15.585,0.001163970293351514,0.0009634318618887892,0.17494091310959062,-0.0020061336936996773,8.584684112229863e-05,-0.0005764363140516746,0.9999978178871686
2001,15.586,0.001163994615165206,0.000963399643407442,0.1749409373164223,-0.0020071247251537048,8.564574634881176e-05,-0.0005764342534562594,0.9999978159169627
2002,15.587,0.0011640241297556139,0.0009633353349403094,0.17494094975581417,-0.002006652945200166,8.558431444093499e-05,-0.0005764091240727028,0.9999978168835192
2003,15.588,0.0011640733502966258,0.0009631844344382678,0.17494093145900472,-0.0020061379951016984,8.587380235233604e-05,-0.0005764054838658345,0.9999978178939957
2004,15.589,0.0011640829854468434,0.0009631784151835066,0.1749409712816345,-0.002007100368766502,8.565970868420994e-05,-0.0005763961331700503,0.9999978159866258
2005,15.59,0.0011640973198326942,0.000963137636074893,0.17494099913649433,-0.002006600849755336,8.558548925924393e-05,-0.0005763614637359816,0.9999978170154259
2006,15.591,0.0011641354121208441,0.0009630011743688462,0.17494099508949984,-0.002006070353895861,8.585758912622514e-05,-0.000576352494534492,0.9999978180616255
2007,15.592,0.0011641363487143958,0.0009630021137403607,0.17494104662333698,-0.002007021693285774,8.562674724566748e-05,-0.0005763431497612761,0.9999978161778939
2008,15.593,0.0011641414175861675,0.0009629652198227171,0.17494108594049154,-0.0020065140407827644,8.553628096666603e-05,-0.0005763096878199971,0.999997817223664
2009,15.593,0.0011641719066394559,0.000962830675217181,0.1749410927779701,-0.0020059780466651638,8.579038148698422e-05,-0.0005763022373063475,0.9999978182815291
2010,15.595,0.0011641667392777455,0.0009628317312772168,0.17494115290233636,-0.0020069232126889484,8.554261245715608e-05,-0.0005762946040675713,0.9999978164107206
2011,15.595,0.0011641650300623866,0.000962793955920204,0.17494120057081636,-0.0020064104809702334,8.543584422005377e-05,-0.0005762628891947169,0.9999978174670088
2012,15.597,0.0011641895821258301,0.000962658180242656,0.17494121558314712,-0.0020058702964856124,8.567313196997678e-05,-0.0005762570273642781,0.9999978185337739
2013,15.598,0.0011641794785202525,0.0009626575783941208,0.17494128204091972,-0.0020068098767866424,8.540953508296513e-05,-0.000576250416008275,0.9999978166750105
2014,15.598,0.0011641722426393483,0.0009626178675824962,0.17494133546843885,-0.002006292585393421,8.528790883382586e-05,-0.0005762196525083778,0.9999978177410922
2015,15.599,0.00116419184247385,0.0009624802456969042,0.17494135634881372,-0.0020057484185865503,8.55104139678871e-05,-0.0005762146354741303,0.9999978188165936
2016,15.6,0.0011641775528373303,0.0009624777435615148,0.17494142724423542,-0.0020066827928074153,8.523279145841131e-05,-0.0005762083635863603,0.9999978169693483
2017,15.602,0.0011641657770109636,0.00096243623483255,0.17494148337033283,-0.0020061625550543746,8.509928080416584e-05,-0.0005761780025376668,0.9999978180420318
2018,15.603,0.0011641814072623103,0.0009622971094294882,0.17494150738114708,-0.0020056157569957487,8.531033201099917e-05,-0.0005761734315824107,0.9999978191235017
2019,15.603,0.0011641638594092208,0.0009622932215016502,0.17494158042140315,-0.0020065465700387815,8.502161686488273e-05,-0.0005761672108518295,0.9999978172843839
2020,15.605,0.0011641485259352648,0.0009622504615140933,0.1749416374578748,-0.0020060242622668796,8.487857414381384e-05,-0.0005761369954893307,0.9999978183618449
2021,15.605,0.0011641611009221356,0.0009621104197277351,0.17494166294150978,-0.0020054756748834356,8.508073028595856e-05,-0.0005761326206522142,0.9999978194475176
2022,15.606,0.0011641554570549302,0.0009621459656580466,0.17494155644869128,-0.0020071028697377286,8.49412932053377e-05,-0.0005761321185742979,0.9999978161950301
2023,15.608,0.0011641656684664755,0.0009620249173132797,0.17494142823396772,-0.0020057173985337027,8.505243371105775e-05,-0.0005761326341925945,0.9999978189651159
2024,15.609,0.0011641981731469906,0.0009618764971490841,0.17494152977666186,-0.0020056003374304752,8.517418579892255e-05,-0.0005761300280835899,0.9999978191910398
2025,15.61,0.001164206792013577,0.0009619003322097688,0.17494140892527008,-0.0020073338076272004,8.504907339306137e-05,-0.0005761228790059442,0.9999978157276487
2026,15.611,0.0011642360585774622,0.0009617606091287946,0.17494123173193557,-0.0020059034809444248,8.522311847690916e-05,-0.0005761231668987951,0.9999978185827917
2027,15.611,0.0011642867748825477,0.0009616042101094662,0.17494129937055694,-0.0020058074202415135,8.53926423517028e-05,-0.0005761252706328957,0.9999978187598021
2028,15.613,0.0011643127183565056,0.0009616327460296179,0.17494115126872334,-0.0020075556212726625,8.530853379695865e-05,-0.0005761150426703435,0.999997815264783
2029,15.613,0.0011643598668613184,0.0009614943399414026,0.17494094757902978,-0.002006145318025003,8.552255219135746e-05,-0.000576111871180866,0.9999978180786036
2030,15.615,0.00116442582558059,0.0009613363783800839,0.17494099672953495,-0.0020060615031236924,8.572863114045491e-05,-0.000576114657019174,0.9999978182274948
2031,15.616,0.00116444872547622,0.0009613037040947105,0.17494101994160804,-0.00200705062091538,8.552247772431139e-05,-0.0005761123525369157,0.9999978162617498
2032,15.617,0.001164476624127223,0.0009612388746960564,0.1749410312658554,-0.0020065770696115516,8.545626969015492e-05,-0.0005760871275686457,0.9999978172322734
2033,15.618,0.0011645244153175526,0.0009610874619284772,0.17494101246655297,-0.00200606076946099,8.574173983474778e-05,-0.0005760834808245416,0.9999978182458032
2034,15.619,0.0011645328633012601,0.0009610809311338378,0.17494105161105858,-0.0020070218111036425,8.552359693069575e-05,-0.0005760740926801497,0.9999978163415179
2035,15.62,0.0011645458764936276,0.0009610396586085981,0.17494107866675812,-0.002006521029829795,8.544557366828027e-05,-0.0005760394641067216,0.9999978173730915
2036,15.62,0.001164582803260238,0.0009609027441971384,0.17494107426380767,-0.0020059895682816727,8.571446779758618e-05,-0.000576030574024423,0.9999978184214503
2037,15.622,0.0011645827906075225,0.000960903281964792,0.17494112526761735,-0.002006939916927335,8.548041576251764e-05,-0.0005760212324832892,0.9999978165400204
2038,15.622,0.0011645868096740663,0.0009608660174389292,0.17494116393512252,-0.0020064313344794857,8.538696446914528e-05,-0.0005759878209330012,0.9999978175878168
2039,15.623,0.0011646163808571215,0.0009607311300858649,0.1749411704535371,-0.002005894657167755,8.563857611947362e-05,-0.0005759804499271242,0.9999978186472107
2040,15.625,0.0011646104835788327,0.0009607319023714558,0.1749412301015831,-0.0020068391299399866,8.538832718654719e-05,-0.000575972820657229,0.9999978167780419
2041,15.626,0.0011646079687447181,0.0009606938780751394,0.17494127717709457,-0.0020063257649149658,8.527928705009102e-05,-0.000575941142610998,0.9999978178357033
2042,15.627,0.001164631826923064,0.0009605578653856005,0.17494129184653573,-0.0020057851559801927,8.551472875323105e-05,-0.0005759353444768294,0.9999978189034305
2043,15.628,0.0011646211908879116,0.000960557087502283,0.1749413578268761,-0.0020067243270667843,8.524930021295048e-05,-0.0005759287332005525,0.9999978170456805
2044,15.629,0.00116461337330585,0.0009605172450472506,0.17494141060599686,-0.0020062067558083603,8.512609619351036e-05,-0.0005758979964677005,0.999997818112369
2045,15.63,0.0011646324925019837,0.0009603794971466749,0.17494143103502316,-0.0020056624727107027,8.534739852991521e-05,-0.0005758930328448675,0.999997819188163
2046,15.631,0.0011646178665703432,0.0009603769350676252,0.17494150137664846,-0.002006596765633853,8.50685755452133e-05,-0.0005758867583469205,0.9999978173412176
2047,15.631,0.0011646057138956915,0.0009603354043651761,0.17494155683761786,-0.0020060764969961394,8.493404791826491e-05,-0.0005758564138654555,0.9999978184139636
2048,15.633,0.0011646210543224953,0.0009601962613223721,0.17494158033104612,-0.00200552986644953,8.514441002476688e-05,-0.0005758518785955826,0.9999978194951218
2049,15.633,0.001164617896304612,0.0009602337601899755,0.17494147250680434,-0.0020071584485943455,8.50127974075725e-05,-0.0005758506255338628,0.9999978162395373
2050,15.634,0.0011646307478602486,0.0009601139155167641,0.17494134311143664,-0.002005775341725703,8.513152299786407e-05,-0.0005758505186379102,0.9999978190046629
2051,15.636,0.0011646655536951237,0.0009599659710420556,0.17494144412440094,-0.0020056605166056817,8.526014577507596e-05,-0.0005758480692901517,0.9999978192254225
2052,15.636,0.0011646762602422493,0.0009599912017261368,0.17494132315055078,-0.002007395414363449,8.514169537354977e-05,-0.0005758406398405255,0.9999978157586644
2053,15.637,0.0011647077372634131,0.0009598523159181359,0.17494114597775692,-0.002005967233464603,8.532218093083503e-05,-0.0005758406325124547,0.9999978186091956
2054,15.639,0.0011647603893755513,0.0009596962894229561,0.17494121396541507,-0.0020058733625943318,8.549754087844178e-05,-0.0005758429497311331,0.9999978187811817
2055,15.639,0.0011647881100398316,0.0009597259452991017,0.1749410664609419,-0.002007622974155653,8.541916361830998e-05,-0.000575832557311444,0.9999978152828266
2056,15.64,0.0011648371395288916,0.0009595882377980689,0.17494086349664204,-0.002006214590047691,8.563870835541509e-05,-0.0005758291818063056,0.9999978180925115
2057,15.641,0.0011649047599645466,0.0009594306585994101,0.1749409135090869,-0.002006132849878442,8.584977365450739e-05,-0.0005758321312729118,0.9999978182367009
2058,15.642,0.001164929081948426,0.000959398438691666,0.1749409377158878,-0.0020071238828165863,8.564868140278025e-05,-0.0005758300695858742,0.9999978162664924
2059,15.644,0.0011649585960328715,0.0009593341328649698,0.1749409501550341,-0.0020066521006746993,8.558724896757296e-05,-0.0005758049413519406,0.9999978172330375
2060,15.645,0.0011650078172629845,0.0009591832366959049,0.17494093185775655,-0.0020061371475348635,8.587673525874755e-05,-0.0005758012972791876,0.9999978182435189
2061,15.646,0.0011650174525467912,0.0009591772174325983,0.17494097168034373,-0.002007099521644566,8.566264403870548e-05,-0.0005757919438511258,0.9999978163361454
2062,15.647,0.0011650317861790513,0.0009591364407691016,0.17494099953487757,-0.002006600000873479,8.558842423226586e-05,-0.00057575727544816,0.9999978173649271
2063,15.648,0.0011650698790487011,0.0009589999831372878,0.17494099548737696,-0.0020060695024175916,8.586052258835561e-05,-0.0005757483027214559,0.9999978184111273
2064,15.649000000000001,0.0011650708156535781,0.0009590009220259735,0.17494104702109825,-0.0020070208428909437,8.562968331355341e-05,-0.0005757389557540781,0.9999978165273904
2065,15.65,0.0011650758837041687,0.0009589640300839185,0.17494108633785393,-0.0020065131892657182,8.55392167588387e-05,-0.0005757054954606981,0.9999978175731417
2066,15.65,0.0011651063733066082,0.0009588294892433423,0.1749410931747797,-0.002005977192937503,8.579331588038679e-05,-0.0005756980421251203,0.9999978186310071
2067,15.652,0.001165101205955912,0.0009588305444643791,0.17494115329895532,-0.0020069223604682294,8.554554953845784e-05,-0.0005756904071863143,0.9999978167601933
2068,15.652,0.0011650994959423126,0.0009587927707389953,0.17494120096695884,-0.0020064096280394735,8.543878109536179e-05,-0.000575658694434659,0.9999978178164624
2069,15.654,0.0011651240485935342,0.0009586569986887266,0.17494121597869125,-0.00200586944144819,8.567606754637841e-05,-0.0005756528303564229,0.9999978188832285
2070,15.655,0.0011651139450496865,0.0009586563957914166,0.17494128243620624,-0.002006809023480307,8.541247340833197e-05,-0.0005756462175512372,0.9999978170244599
2071,15.655,0.001165106708384353,0.000958616686316963,0.17494133586345534,-0.002006291731291044,8.529084673935404e-05,-0.0005756154564236996,0.9999978180905231
2072,15.656,0.0011651263087963624,0.0009584790679161788,0.17494135674343836,-0.002005747561724823,8.551335041588856e-05,-0.0005756104375540965,0.9999978191660268
2073,15.658,0.0011651120192025118,0.0009584765645001345,0.17494142763875248,-0.0020066819375870915,8.523573047432037e-05,-0.0005756041643000101,0.9999978173187769
2074,15.659,0.0011651002425530376,0.0009584350568517037,0.1749414837646835,-0.0020061616990247172,8.510221929624144e-05,-0.0005755738057345984,0.9999978183914422
2075,15.659,0.0011651158732223828,0.0009582959341660763,0.1749415077752538,-0.002005614893512307,8.53132693473053e-05,-0.0005755692336091426,0.9999978194729238
2076,15.66,0.0011650983255569922,0.0009582920445328942,0.17494158081546243,-0.002006545709265044,8.502455649593644e-05,-0.0005755630119587063,0.9999978176337989
2077,15.662,0.0011650829913523513,0.0009582492852134347,0.17494163785201436,-0.00200602340126823,8.488151284823919e-05,-0.0005755327995286204,0.9999978187112405
2078,15.662,0.0011650955660136842,0.0009581092415975077,0.17494166333566613,-0.002005474816285055,8.508366786946702e-05,-0.0005755284261802064,0.9999978197969042
2079,15.664,0.0011650899220667012,0.0009581447849750533,0.17494155684294257,-0.002007102013474365,8.494423238893023e-05,-0.0005755279242634728,0.999997816544413
2080,15.665,0.0011651001333911337,0.0009580237406040154,0.17494142862807405,-0.002005716538450979,8.505537251258866e-05,-0.0005755284401124209,0.999997819314505
2081,15.666,0.0011651326380550128,0.0009578753204810808,0.17494153017048622,-0.002005599477904754,8.517712297646042e-05,-0.0005755258333287432,0.9999978195404263
2082,15.667,0.0011651412567559088,0.0009578991536854534,0.1749414093190818,-0.002007332949851418,8.505201225009971e-05,-0.0005755186833695701,0.9999978160770298
2083,15.668,0.001165170522430566,0.0009577594312393794,0.17494123212551782,-0.0020059026227793554,8.522605785069366e-05,-0.0005755189738890704,0.9999978189321704
2084,15.669,0.001165221238433488,0.0009576030314474779,0.17494129976392805,-0.0020058065634354764,8.539558039463454e-05,-0.0005755210779705886,0.9999978191091787
2085,15.67,0.0011652471818666083,0.0009576315660394166,0.17494115166202692,-0.002007554765893964,8.531147344564419e-05,-0.0005755108488275837,0.9999978156141529
2086,15.671,0.0011652943295671692,0.0009574931610212442,0.17494094797204504,-0.0020061444620847356,8.55254923153451e-05,-0.0005755076797141839,0.9999978184279694
2087,15.671,0.0011653602880598655,0.0009573351991009221,0.17494099712227937,-0.002006060648397707,8.573156989979708e-05,-0.0005755104657068791,0.9999978185768592
2088,15.673,0.0011653831881689516,0.0009573025236719149,0.17494102033424103,-0.0020070497675589963,8.55254186244671e-05,-0.0005755081601096459,0.999997816611112
2089,15.674,0.001165411086310073,0.0009572376970646393,0.17494103165817532,-0.0020065762141316316,8.545920971300432e-05,-0.0005754829363749216,0.9999978175816236
2090,15.675,0.001165458878225856,0.0009570862887820082,0.174941012858411,-0.0020060599110201457,8.574467791600018e-05,-0.0005754792858907517,0.9999978185951585
2091,15.676,0.0011654673263849452,0.0009570797580864058,0.1749410520028558,-0.0020070209532241064,8.552653716383065e-05,-0.0005754698952090095,0.9999978166908687
2092,15.676,0.0011654803388196247,0.0009570384880457582,0.17494107905822312,-0.0020065201704102444,8.544851326236311e-05,-0.0005754352678797548,0.9999978177224237
2093,15.677,0.001165517266185598,0.0009569015777810201,0.17494107465480754,-0.002005988706433813,8.57174056391255e-05,-0.0005754263744927646,0.9999978187707829
2094,15.678,0.0011655172535743395,0.0009569021151221436,0.1749411256585159,-0.0020069390563281996,8.548335598424595e-05,-0.000575417030950282,0.9999978168893473
2095,15.68,0.0011655212718107231,0.0009568648525766604,0.17494116432564802,-0.0020064304730015112,8.538990422543053e-05,-0.0005753836212301453,0.9999978179371243
2096,15.681000000000001,0.001165550843546865,0.0009567299690336824,0.1749411708435664,-0.002005893793652266,8.564151429349298e-05,-0.000575376247583157,0.9999978189965183
2097,15.682,0.0011655449462963628,0.0009567307405203646,0.17494123049145457,-0.0020068382680919128,8.539126787698651e-05,-0.0005753686167446436,0.9999978171273435
2098,15.683,0.0011655424306524157,0.0009566927178275745,0.17494127756653305,-0.002006324902605406,8.528222739103179e-05,-0.0005753369409529447,0.9999978181849856
2099,15.684,0.0011655662894121622,0.0009565567088136924,0.17494129223544297,-0.0020057842916516113,8.551766766166559e-05,-0.0005753311407098695,0.9999978192527135
2100,15.685,0.00116555565344202,0.000956555929920664,0.174941358215569,-0.0020067234646129715,8.525224174079291e-05,-0.0005753245280421577,0.9999978173949579
2101,15.686,0.001165547835049211,0.0009565160888065101,0.17494141099446614,-0.0020062058927619907,8.512903720950581e-05,-0.0005752937937402046,0.9999978184616275
2102,15.687,0.0011655669548017776,0.0009563783444008806,0.17494143142316995,-0.002005661606454151,8.535033803583174e-05,-0.000575288828453257,0.9999978195374248
2103,15.687,0.0011655523289252933,0.0009563757810569979,0.1749415017647279,-0.0020065959012763148,8.507151751131215e-05,-0.0005752825526430894,0.999997817690474
2104,15.689,0.0011655401754122106,0.000956334251419151,0.17494155722558613,-0.0020060756320992236,8.493698927764593e-05,-0.0005752522107040491,0.9999978187632013
2105,15.69,0.0011655555159796591,0.0009561951099142009,0.17494158071886198,-0.0020055289927707505,8.514735048687756e-05,-0.00057524767468431,0.9999978198443737
2106,15.69,0.0011655523578668848,0.0009562326060872929,0.17494147289456938,-0.002007157579328896,8.501573979945204e-05,-0.0005752464217332537,0.9999978165887814
2107,15.692,0.0011655652095154904,0.0009561127645949909,0.174941343498909,-0.0020057744711160395,8.513446513454097e-05,-0.0005752463161789685,0.9999978193539073
