time,F_gravity,F_s,F_fric,F_gfl,F_gfr,F_grl,F_grr
37.842,-588.5999755859375,8209.1865234375,2.757739782333374,145.06326293945312,147.1488800048828,147.16421508789062,149.2236328125
37.942,-588.5999755859375,8213.52734375,2.7504849433898926,143.0564422607422,143.3792266845703,150.92108154296875,151.2432403564453
38.042,-588.5999755859375,8218.06640625,2.7410290241241455,147.03311157226562,148.52342224121094,145.78329467773438,147.26016235351562
38.142,-588.5999755859375,8222.8125,2.7293436527252197,144.2328338623047,146.1112518310547,148.1993865966797,150.0565185546875
38.242,-588.5999755859375,8227.7041015625,2.715353488922119,147.15931701660156,146.8601837158203,147.44009399414062,147.14041137695312
38.342,-588.5999755859375,8232.6728515625,2.698273181915283,148.1079559326172,147.90667724609375,146.39344787597656,146.19192504882812
38.442,-588.5999755859375,8237.705078125,2.6784651279449463,148.98605346679688,148.0222930908203,146.28054809570312,145.31109619140625
38.542,-588.5999755859375,8242.7958984375,2.6561954021453857,146.66983032226562,147.30880737304688,146.992431640625,147.62892150878906
38.642,-588.5999755859375,8247.96875,2.6310367584228516,149.42898559570312,148.55319213867188,145.74916076660156,144.86866760253906
38.742,-588.5999755859375,8253.2373046875,2.602752208709717,145.71212768554688,147.52427673339844,146.78564453125,148.57797241210938
38.842,-588.5999755859375,8258.6044921875,2.570439100265503,146.0391387939453,147.73580932617188,146.5728759765625,148.25216674804688
38.942,-588.5999755859375,8264.064453125,2.5334506034851074,147.23199462890625,147.9578857421875,146.3437042236328,147.06640625
39.042,-588.5999755859375,8269.58984375,2.4917235374450684,146.08148193359375,147.1148223876953,147.18841552734375,148.2152862548828
39.142,-588.5999755859375,8275.109375,2.4449212551116943,146.9971160888672,148.30282592773438,146.00233459472656,147.29771423339844
39.242,-588.5999755859375,8280.5068359375,2.3929872512817383,147.55783081054688,144.02767944335938,150.31118774414062,146.70330810546875
39.342,-588.5999755859375,8285.712890625,2.336589813232422,148.4295654296875,148.399169921875,145.9008331298828,145.8704376220703
39.442,-588.5999755859375,8290.69140625,2.2764854431152344,147.11431884765625,147.891845703125,146.4099884033203,147.183837890625
39.542,-588.5999755859375,8295.4736328125,2.211962938308716,146.6369171142578,148.64642333984375,145.66575622558594,147.65090942382812
39.642,-588.5999755859375,8300.0947265625,2.1415693759918213,145.41348266601562,148.23190307617188,146.0919189453125,148.86268615722656
39.742,-588.5999755859375,8304.609375,2.0646631717681885,145.97581481933594,149.3462371826172,144.9877166748047,148.29022216796875
39.842,-588.5999755859375,8309.056640625,1.9801138639450073,144.67230224609375,148.07032775878906,146.26419067382812,149.5931854248047
39.942,-588.5999755859375,8313.4189453125,1.8922051191329956,144.54367065429688,147.77670288085938,146.5545654296875,149.72506713867188
40.042,-588.5999755859375,8317.734375,1.8036487102508545,147.4064178466797,148.89686584472656,145.40985107421875,146.88687133789062
40.142,-588.5999755859375,8321.9697265625,1.71346914768219,146.4151611328125,148.11717224121094,146.1915740966797,147.8760986328125
40.242,-588.5999755859375,8326.111328125,1.6245397329330444,144.4423828125,148.26393127441406,146.07960510253906,149.8140869140625
40.342,-588.5999755859375,8330.0537109375,1.5359770059585571,145.56201171875,149.9842987060547,144.37380981445312,148.6798858642578
40.442,-588.5999755859375,8333.7626953125,1.4492195844650269,147.0828857421875,149.19418334960938,145.11923217773438,147.2036895751953
40.542,-588.5999755859375,8337.1982421875,1.3650504350662231,144.52781677246094,149.0265350341797,145.33355712890625,149.71209716796875
40.642,-588.5999755859375,8340.369140625,1.2818541526794434,145.4827423095703,148.2452392578125,146.07765197753906,148.7943572998047
40.742,-588.5999755859375,8343.275390625,1.2004579305648804,145.1793670654297,147.5446014404297,146.772216796875,149.1038055419922
40.842,-588.5999755859375,8345.9736328125,1.1180204153060913,144.5330352783203,147.71868896484375,146.61167907714844,149.73658752441406
40.942,-588.5999755859375,8348.54296875,1.0357089042663574,146.54937744140625,148.45069885253906,145.86021423339844,147.73971557617188
41.042,-588.5999755859375,8351.0615234375,0.9543302655220032,146.10450744628906,146.79116821289062,147.51026916503906,148.19406127929688
41.142,-588.5999755859375,8353.529296875,0.8733604550361633,145.70347595214844,147.24929809570312,147.05792236328125,148.5893096923828
41.242,-588.5999755859375,8355.9248046875,0.7962555885314941,147.3823699951172,148.93975830078125,145.36756896972656,146.91030883789062
41.342,-588.5999755859375,8358.28515625,0.7222416996955872,145.16986083984375,148.2010040283203,146.12652587890625,149.1026153564453
41.442,-588.5999755859375,8360.6953125,0.6510276794433594,145.90597534179688,148.4735107421875,145.84628295898438,148.37423706054688
41.542,-588.5999755859375,8363.3212890625,0.5807097554206848,146.8371124267578,149.09556579589844,145.2197723388672,147.44754028320312
41.642,-588.5999755859375,8366.125,0.5097217559814453,145.48484802246094,147.21412658691406,147.0948944091797,148.80613708496094
41.742,-588.5999755859375,8369.265625,0.43670374155044556,146.02783203125,147.57891845703125,146.72836303710938,148.26490783691406
41.842,-588.5999755859375,8372.6552734375,0.36251160502433777,147.1199951171875,147.73992919921875,146.5612335205078,147.1788330078125
41.942,-588.5999755859375,8376.193359375,0.36207079887390137,146.9659423828125,147.25811767578125,147.04214477539062,147.3337860107422
42.042,-588.5999755859375,8379.853515625,0.36044469475746155,147.93063354492188,146.27520751953125,148.03323364257812,146.36093139648438
42.142,-588.5999755859375,8383.724609375,0.3580113649368286,147.27235412597656,147.06192016601562,147.2382049560547,147.0275115966797
42.242,-588.5999755859375,8387.7822265625,0.3555241823196411,147.47512817382812,147.0304718017578,147.27012634277344,146.8242645263672
42.342,-588.5999755859375,8391.9892578125,0.35322681069374084,147.53749084472656,146.41983032226562,147.88400268554688,146.7586669921875
42.442,-588.5999755859375,8396.3623046875,0.3519333600997925,147.90396118164062,146.90664672851562,147.3964080810547,146.3929901123047
42.542,-588.5999755859375,8400.78515625,0.3518851697444916,146.83566284179688,147.57266235351562,146.72898864746094,147.4626922607422
42.642,-588.5999755859375,8405.2392578125,0.35299187898635864,147.35862731933594,146.91851806640625,147.382080078125,146.94076538085938
42.742,-588.5999755859375,8409.728515625,0.3549818694591522,146.4601593017578,147.4980926513672,146.80517578125,147.83656311035156
42.842,-588.5999755859375,8414.2900390625,0.3575683534145355,146.8175048828125,147.32821655273438,146.9725799560547,147.481689453125
42.942,-588.5999755859375,8418.9423828125,0.35993319749832153,146.69195556640625,147.3822021484375,146.9192352294922,147.60659790039062
43.042,-588.5999755859375,8423.6533203125,0.43627235293388367,150.7753448486328,146.25804138183594,148.10598754882812,143.46063232421875
43.142,-588.5999755859375,8428.408203125,0.5111138820648193,149.10855102539062,147.1422576904297,147.169677734375,145.17950439453125
43.242,-588.5999755859375,8433.15625,0.5844100713729858,146.66415405273438,147.95579528808594,146.34925842285156,147.63079833984375
43.342,-588.5999755859375,8437.904296875,0.6559979915618896,148.9701385498047,142.56634521484375,151.8638916015625,145.1996307373047
43.442,-588.5999755859375,8442.73046875,0.7258161306381226,147.8413848876953,147.53382873535156,146.76644897460938,146.4583282470703
43.542,-588.5999755859375,8447.748046875,0.7980682849884033,147.883056640625,146.38417053222656,147.92274475097656,146.4100341796875
43.642,-588.5999755859375,8452.8388671875,0.8723002672195435,147.7281494140625,146.28016662597656,148.0262908935547,146.56539916992188
43.742,-588.5999755859375,8457.8671875,0.9487378001213074,147.83412170410156,146.58273315429688,147.72207641601562,146.46107482910156
43.842,-588.5999755859375,8462.7001953125,1.0281035900115967,147.27479553222656,146.17176818847656,148.1319580078125,147.02146911621094
43.942,-588.5999755859375,8467.2451171875,1.1089845895767212,145.69187927246094,150.755615234375,143.62026977539062,148.5322265625
44.042,-588.5999755859375,8471.5537109375,1.1910712718963623,148.15492248535156,145.30007934570312,149.02523803710938,146.11978149414062
44.142,-588.5999755859375,8475.69140625,1.2745850086212158,146.9130096435547,147.1431427001953,147.15701293945312,147.38682556152344
44.242,-588.5999755859375,8479.75,1.357846975326538,147.17735290527344,146.69049072265625,147.6102294921875,147.12191772460938
44.342,-588.5999755859375,8483.806640625,1.440991759300232,147.8384552001953,146.05369567871094,148.25613403320312,146.45172119140625
44.442,-588.5999755859375,8487.9384765625,1.524470567703247,147.41653442382812,147.57736206054688,146.72271728515625,146.88339233398438
44.542,-588.5999755859375,8492.10546875,1.6091550588607788,148.77212524414062,146.8349609375,147.47662353515625,145.51629638671875
44.642,-588.5999755859375,8496.2861328125,1.695894479751587,151.8115234375,145.00221252441406,149.44541931152344,142.34083557128906
44.742,-588.5999755859375,8500.373046875,1.7842998504638672,146.6126708984375,148.16819763183594,146.1391143798828,147.68002319335938
44.842,-588.5999755859375,8504.3740234375,1.8745015859603882,151.18179321289062,148.1476593017578,146.1809539794922,143.089599609375
44.942,-588.5999755859375,8508.1953125,1.9638854265213013,147.3719482421875,146.21340942382812,148.09071350097656,146.92393493652344
45.042,-588.5999755859375,8511.7763671875,2.0523452758789062,147.1045379638672,146.85501098632812,147.4451904296875,147.1952667236328
45.142,-588.5999755859375,8515.109375,2.1344640254974365,148.38284301757812,145.23387145996094,149.0969696044922,145.8863067626953
45.242,-588.5999755859375,8518.205078125,2.2076945304870605,149.38424682617188,145.33949279785156,149.01168823242188,144.8645782470703
45.342,-588.5999755859375,8521.23046875,2.2739217281341553,144.95919799804688,143.5784912109375,150.7273712158203,149.33493041992188
45.442,-588.5999755859375,8524.01171875,2.333911180496216,148.99398803710938,144.7729949951172,149.58279418945312,145.25021362304688
45.542,-588.5999755859375,8526.736328125,2.3889575004577637,148.79183959960938,145.48983764648438,148.84410095214844,145.47422790527344
45.642,-588.5999755859375,8529.1826171875,2.4400217533111572,148.5055389404297,146.56759643554688,147.74398803710938,145.78286743164062
45.742,-588.5999755859375,8531.1650390625,2.4864091873168945,145.64529418945312,146.29583740234375,148.0054473876953,148.65341186523438
45.842,-588.5999755859375,8532.6767578125,2.528766393661499,147.51930236816406,144.7742462158203,149.54913330078125,146.75730895996094
45.942,-588.5999755859375,8533.6201171875,2.566969871520996,147.79441833496094,146.58370971679688,147.72079467773438,146.50106811523438
46.042,-588.5999755859375,8534.05859375,2.6006691455841064,151.59912109375,144.84176635742188,149.60357666015625,142.5555419921875
46.142,-588.5999755859375,8534.03125,2.6300485134124756,144.3828582763672,144.5835723876953,149.716552734375,149.91702270507812
46.242,-588.5999755859375,8533.61328125,2.6555216312408447,147.916015625,146.93113708496094,147.37184143066406,146.38101196289062
46.342,-588.5999755859375,8532.9111328125,2.6777384281158447,147.9825897216797,144.92782592773438,149.40118408203125,146.2884063720703
46.442,-588.5999755859375,8532.08203125,2.696986675262451,147.7615203857422,145.40919494628906,148.90792846679688,146.52134704589844
46.542,-588.5999755859375,8531.1630859375,2.7138519287109375,148.47886657714844,147.14337158203125,147.162109375,145.81565856933594
46.642,-588.5999755859375,8530.126953125,2.7282023429870605,148.6305389404297,146.4055938720703,147.9097137451172,145.65414428710938
46.742,-588.5999755859375,8528.8837890625,2.7401509284973145,144.65171813964844,145.5369415283203,148.76544189453125,149.64590454101562
46.842,-588.5999755859375,8527.3701171875,2.749844789505005,147.94151306152344,148.2729949951172,146.02734375,146.358154296875
46.942,-588.5999755859375,8525.693359375,2.757391929626465,148.38072204589844,146.23281860351562,148.08145141601562,145.905029296875
47.042,-588.5999755859375,8523.7998046875,2.7628533840179443,148.2012176513672,146.70718383789062,147.5996856689453,146.0919189453125
47.142,-588.5999755859375,8521.7958984375,2.7662789821624756,146.55360412597656,148.36740112304688,145.94253540039062,147.73646545410156
47.242,-588.5999755859375,8519.755859375,2.767601728439331,148.75494384765625,146.16200256347656,148.15882873535156,145.5242156982422
47.342,-588.5999755859375,8517.8154296875,2.767010450363159,147.84007263183594,145.8686981201172,148.4433135986328,146.4479217529297
47.442,-588.5999755859375,8515.9482421875,2.7645909786224365,148.3745880126953,146.01934814453125,148.29782104492188,145.9082489013672
47.542,-588.5999755859375,8513.9912109375,2.760235548019409,148.37136840820312,145.2088165283203,149.12228393554688,145.89752197265625
47.642,-588.5999755859375,8511.8857421875,2.75374436378479,145.144775390625,147.44857788085938,146.8673858642578,149.13926696777344
47.742,-588.5999755859375,8509.5654296875,2.744983434677124,148.45065307617188,146.822265625,147.48590087890625,145.8411865234375
47.842,-588.5999755859375,8507.05078125,2.7340779304504395,147.95509338378906,146.4886016845703,147.81800842285156,146.33828735351562
47.942,-588.5999755859375,8504.35546875,2.721230983734131,148.02166748046875,146.16481018066406,148.1458282470703,146.2677001953125
48.042,-588.5999755859375,8501.5048828125,2.706627130508423,148.74398803710938,146.7696990966797,147.54232788085938,145.5439910888672
48.142,-588.5999755859375,8498.5595703125,2.690218210220337,148.4615478515625,145.1387939453125,149.19558715820312,145.8040771484375
48.242,-588.5999755859375,8495.56640625,2.671633005142212,142.8136749267578,149.31430053710938,145.10972595214844,151.3623046875
48.342,-588.5999755859375,8492.5771484375,2.651333808898926,148.0780792236328,145.7356719970703,148.58131408691406,146.20494079589844
48.442,-588.5999755859375,8489.5966796875,2.6281230449676514,147.51649475097656,146.29710388183594,148.00746154785156,146.7789306640625
48.542,-588.5999755859375,8486.583984375,2.601529836654663,147.82644653320312,144.27748107910156,150.06178283691406,146.4342803955078
48.642,-588.5999755859375,8483.4658203125,2.5716030597686768,147.04725646972656,146.7056884765625,147.59466552734375,147.25238037109375
48.742,-588.5999755859375,8480.20703125,2.5385072231292725,147.41827392578125,145.8921356201172,148.4150390625,146.8745574951172
48.842,-588.5999755859375,8476.6923828125,2.501678228378296,147.8325653076172,146.02174377441406,148.2883758544922,146.4573211669922
48.942,-588.5999755859375,8472.900390625,2.4616878032684326,147.4899444580078,147.01051330566406,147.29019165039062,146.80935668945312
49.042,-588.5999755859375,8468.84765625,2.4190051555633545,147.6648712158203,141.95042419433594,152.4528045654297,146.53187561035156
49.142,-588.5999755859375,8464.5751953125,2.3729474544525146,147.24710083007812,147.0230255126953,147.27713012695312,147.05274963378906
49.242,-588.5999755859375,8460.3955078125,2.323944568634033,146.8052215576172,147.6959228515625,146.60647583007812,147.49237060546875
49.342,-588.5999755859375,8456.3818359375,2.2701163291931152,148.0031280517578,146.98898315429688,147.3141632080078,146.29371643066406
49.442,-588.5999755859375,8452.5849609375,2.2107064723968506,148.01113891601562,145.2315216064453,149.09246826171875,146.264892578125
49.542,-588.5999755859375,8448.9736328125,2.1450881958007812,146.88710021972656,147.4273223876953,146.87356567382812,147.41201782226562
49.642,-588.5999755859375,8445.3349609375,2.07222318649292,147.86045837402344,145.8998260498047,148.41204833984375,146.42767333984375
49.742,-588.5999755859375,8441.70703125,1.9909617900848389,148.01438903808594,146.2570037841797,148.05252075195312,146.27609252929688
49.842,-588.5999755859375,8438.1552734375,1.9034950733184814,147.8132781982422,147.81362915039062,146.4863739013672,146.48672485351562
49.942,-588.5999755859375,8434.787109375,1.8089885711669922,147.30999755859375,147.09230041503906,147.2078399658203,146.98985290527344
50.042,-588.5999755859375,8431.58203125,1.7152986526489258,149.02113342285156,142.3281707763672,152.11434936523438,145.1363525390625
50.142,-588.5999755859375,8428.6337890625,1.623050332069397,147.2749786376953,146.1274871826172,148.1765594482422,147.02098083496094
50.242,-588.5999755859375,8425.88671875,1.6232354640960693,148.9935302734375,145.2902374267578,149.0525665283203,145.26365661621094
50.342,-588.5999755859375,8423.5595703125,1.6230523586273193,147.4727783203125,145.57310485839844,148.738037109375,146.8160858154297
50.442,-588.5999755859375,8421.5126953125,1.6227684020996094,144.91168212890625,150.1292266845703,144.2512664794922,149.30783081054688
50.542,-588.5999755859375,8420.001953125,1.622502326965332,148.33523559570312,145.8516387939453,148.46746826171875,145.94566345214844
50.642,-588.5999755859375,8418.708984375,1.622188687324524,146.83432006835938,146.26019287109375,148.0408172607422,147.46466064453125
50.742,-588.5999755859375,8417.568359375,1.6220201253890991,146.0883026123047,148.7081756591797,145.61244201660156,148.1910858154297
50.842,-588.5999755859375,8416.59375,1.621935486793518,147.83251953125,146.429443359375,147.87661743164062,146.46142578125
50.942,-588.5999755859375,8415.75390625,1.6220073699951172,146.86195373535156,146.88784790039062,147.4121551513672,147.43804931640625
51.042,-588.5999755859375,8415.076171875,1.6222172975540161,146.863037109375,148.08518981933594,146.21932983398438,147.4324493408203
51.142,-588.5999755859375,8414.56640625,1.6225229501724243,147.62234497070312,147.0457000732422,147.25531005859375,146.6766357421875
51.242,-588.5999755859375,8414.2548828125,1.6227436065673828,147.19679260253906,147.00320434570312,147.29690551757812,147.10308837890625
51.342,-588.5999755859375,8414.12890625,1.6229952573776245,147.1464385986328,147.59132385253906,146.7092742919922,147.15296936035156
51.442,-588.5999755859375,8414.193359375,1.6231563091278076,147.44761657714844,147.22653198242188,147.0736083984375,146.85223388671875
51.542,-588.5999755859375,8414.4326171875,1.6231064796447754,147.0529327392578,146.9883270263672,147.3116912841797,147.24705505371094
51.642,-588.5999755859375,8414.82421875,1.622947335243225,146.83033752441406,147.17332458496094,147.1270294189453,147.46929931640625
51.742,-588.5999755859375,8415.3212890625,1.622721791267395,147.09083557128906,147.33920288085938,146.9609832763672,147.208984375
51.842,-588.5999755859375,8415.84765625,1.6223751306533813,146.9058380126953,146.9757080078125,147.32431030273438,147.39414978027344
51.942,-588.5999755859375,8416.3876953125,1.6220921277999878,146.90684509277344,146.94378662109375,147.35621643066406,147.3931427001953
52.042,-588.5999755859375,8416.9111328125,1.6219009160995483,147.0525360107422,147.17752075195312,147.12252807617188,147.24742126464844
52.142,-588.5999755859375,8417.3857421875,1.6218010187149048,147.34906005859375,146.91482543945312,147.38575744628906,146.9503631591797
52.242,-588.5999755859375,8417.833984375,1.6218804121017456,147.02200317382812,147.17005920410156,147.1300048828125,147.27792358398438
52.342,-588.5999755859375,8418.283203125,1.6221665143966675,147.41204833984375,147.4010467529297,146.89895629882812,146.88795471191406
52.442,-588.5999755859375,8418.74609375,1.6224255561828613,147.38897705078125,147.3511962890625,146.9488067626953,146.91102600097656
52.542,-588.5999755859375,8419.2158203125,1.6226831674575806,147.31314086914062,147.10154724121094,147.19859313964844,146.98672485351562
52.642,-588.5999755859375,8419.673828125,1.6229361295700073,147.14541625976562,147.34873962402344,146.95138549804688,147.1544647216797
52.742,-588.5999755859375,8420.0791015625,1.6230381727218628,147.5994415283203,147.1156005859375,147.18511962890625,146.69984436035156
52.842,-588.5999755859375,8420.4189453125,1.6229697465896606,146.9995574951172,147.04701232910156,147.2530059814453,147.30043029785156
52.942,-588.5999755859375,8420.6669921875,1.622855544090271,146.9773406982422,147.1287841796875,147.17129516601562,147.3225860595703
53.042,-588.5999755859375,8420.751953125,1.6225789785385132,146.9200439453125,147.17330932617188,147.1268768310547,147.3797607421875
53.142,-588.5999755859375,8420.623046875,1.622294306755066,147.19032287597656,146.88319396972656,147.41708374023438,147.10939025878906
53.242,-588.5999755859375,8420.2236328125,1.6220133304595947,146.76470947265625,147.1259307861328,147.17446899414062,147.53489685058594
53.342,-588.5999755859375,8419.509765625,1.6217811107635498,147.5546112060547,146.63919067382812,147.6633758544922,146.74281311035156
53.442,-588.5999755859375,8418.515625,1.621739149093628,146.99435424804688,147.2538299560547,147.04638671875,147.30543518066406
53.542,-588.5999755859375,8417.3251953125,1.6219593286514282,146.99591064453125,147.35752868652344,146.94287109375,147.30368041992188
53.642,-588.5999755859375,8416.0205078125,1.6221014261245728,147.38706970214844,147.2264404296875,147.07363891601562,146.91285705566406
53.742,-588.5999755859375,8414.6953125,1.6223547458648682,147.47898864746094,147.24642944335938,147.05372619628906,146.8208465576172
53.842,-588.5999755859375,8413.3974609375,1.622671127319336,147.26478576660156,147.4386749267578,146.86141967773438,147.0351104736328
53.942,-588.5999755859375,8412.1279296875,1.6228282451629639,147.61410522460938,147.0016632080078,147.2994842529297,146.6847381591797
54.042,-588.5999755859375,8410.880859375,1.6229435205459595,147.01475524902344,147.2902069091797,147.01002502441406,147.28500366210938
54.142,-588.5999755859375,8409.6376953125,1.6229506731033325,147.06021118164062,147.17959594726562,147.12045288085938,147.23974609375
54.242,-588.5999755859375,8408.3720703125,1.622761607170105,147.04283142089844,147.09994506835938,147.2000732421875,147.25717163085938
54.342,-588.5999755859375,8407.072265625,1.6224284172058105,147.0629425048828,147.08868408203125,147.21131896972656,147.23704528808594
54.442,-588.5999755859375,8405.7197265625,1.646535038948059,142.9717559814453,142.82122802734375,151.4788360595703,151.3281707763672
54.542,-588.5999755859375,8404.2587890625,1.7071433067321777,145.93991088867188,147.93368530273438,146.3782958984375,148.34811401367188
54.642,-588.5999755859375,8402.69921875,1.7919902801513672,146.7124481201172,149.01434326171875,145.30160522460938,147.5716094970703
54.742,-588.5999755859375,8401.103515625,1.8852938413619995,149.14154052734375,147.88494873046875,146.41990661621094,145.1536102294922
54.842,-588.5999755859375,8399.654296875,1.9738409519195557,144.92340087890625,146.86607360839844,147.4453125,149.36521911621094
54.942,-588.5999755859375,8398.384765625,2.053922414779663,144.77978515625,147.9420166015625,146.38790893554688,149.4902801513672
55.042,-588.5999755859375,8397.6611328125,2.1263022422790527,150.4373016357422,146.76954650878906,147.5724334716797,143.82070922851562
55.142,-588.5999755859375,8397.1376953125,2.1927459239959717,145.14874267578125,148.96575927734375,145.377685546875,149.10781860351562
55.242,-588.5999755859375,8396.8525390625,2.2532992362976074,144.3547821044922,146.09376525878906,148.21536254882812,149.9360809326172
55.342,-588.5999755859375,8396.9814453125,2.3112423419952393,148.0456085205078,148.25253295898438,146.047607421875,146.2542724609375
55.442,-588.5999755859375,8397.2099609375,2.3651673793792725,145.4215087890625,149.1204071044922,145.2204132080078,148.83766174316406
55.542,-588.5999755859375,8397.6318359375,2.415175676345825,149.7010040283203,147.45924377441406,146.85630798339844,144.5834503173828
55.642,-588.5999755859375,8398.1259765625,2.4614548683166504,143.91424560546875,151.59178161621094,142.88006591796875,150.2139129638672
55.742,-588.5999755859375,8398.9208984375,2.503225326538086,144.8440399169922,147.78253173828125,146.54335021972656,149.43008422851562
55.842,-588.5999755859375,8399.88671875,2.540341377258301,142.68386840820312,148.78428649902344,145.6251983642578,151.5066375732422
55.942,-588.5999755859375,8401.0771484375,2.573479175567627,148.12611389160156,147.66949462890625,146.6311492919922,146.17324829101562
56.042,-588.5999755859375,8402.556640625,2.602731704711914,145.79669189453125,148.39337158203125,145.92686462402344,148.48306274414062
56.142,-588.5999755859375,8404.2548828125,2.6285483837127686,142.9115447998047,146.92514038085938,147.42283630371094,151.34048461914062
56.242,-588.5999755859375,8406.169921875,2.6516942977905273,149.88253784179688,147.79750061035156,146.51593017578125,144.40402221679688
56.342,-588.5999755859375,8408.1025390625,2.6513707637786865,146.32664489746094,147.74212646484375,146.56393432617188,147.96730041503906
56.442,-588.5999755859375,8410.0087890625,2.6510813236236572,146.7897186279297,146.66921997070312,147.63082885742188,147.51022338867188
56.542,-588.5999755859375,8411.8193359375,2.6509361267089844,147.2237548828125,147.1107940673828,147.1892547607422,147.07620239257812
56.642,-588.5999755859375,8413.46484375,2.6509017944335938,147.2874298095703,147.4042205810547,146.89581298828125,147.0125274658203
56.742,-588.5999755859375,8414.9580078125,2.650984048843384,147.13131713867188,146.92501831054688,147.3751220703125,147.16854858398438
56.842,-588.5999755859375,8416.3154296875,2.651139497756958,147.58180236816406,146.86126708984375,147.44032287597656,146.71661376953125
