%time,field.header.seq,field.header.stamp,field.header.frame_id,field.state0,field.state1,field.state2,field.state3,field.state4,field.state5,field.state6,field.state7,field.state8,field.state9,field.state10,field.state11,field.state12,field.state13,field.state14,field.state15,field.state16,field.state17,field.state18,field.state19,field.state20,field.state21,field.state22,field.state23,field.state24,field.state25,field.state26,field.state27,field.state28
1736346550551246219,665,1736346550549762725,,0.0,0.0,0.0883912742137909,1.0,0.0,0.0,0.0,0.0,0.0,0.5306174755096436,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023131398484110832,0.0023131398484110832,0.0023131398484110832,0.0023131398484110832,0.26268649101257324,0.26268649101257324,0.26268649101257324,0.26268649101257324
1736346550554782106,666,1736346550554162502,,0.0,0.0,0.0883912742137909,1.0,0.0,0.0,0.0,0.0,0.0,0.5306174755096436,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023131398484110832,0.0023131398484110832,0.0023131398484110832,0.0023131398484110832,0.26268649101257324,0.26268649101257324,0.26268649101257324,0.26268649101257324
1736346550560976831,667,1736346550560141563,,0.0,0.0,0.08893293887376785,1.0,0.0,0.0,0.0,0.0,0.0,0.5515800714492798,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025808264035731554,0.0025808264035731554,0.0025808264035731554,0.0025808264035731554,0.2726864814758301,0.2726864814758301,0.2726864814758301,0.2726864814758301
1736346550565180862,668,1736346550564224004,,0.0,0.0,0.08893293887376785,1.0,0.0,0.0,0.0,0.0,0.0,0.5515800714492798,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025808264035731554,0.0025808264035731554,0.0025808264035731554,0.0025808264035731554,0.2726864814758301,0.2726864814758301,0.2726864814758301,0.2726864814758301
1736346550573199471,669,1736346550572417020,,0.0,0.0,0.0894923284649849,1.0,0.0,0.0,0.0,0.0,0.0,0.5660849809646606,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028585128020495176,0.0028585128020495176,0.0028585128020495176,0.0028585128020495176,0.2826864719390869,0.2826864719390869,0.2826864719390869,0.2826864719390869
1736346550577082331,670,1736346550576158046,,0.0,0.0,0.0894923284649849,1.0,0.0,0.0,0.0,0.0,0.0,0.5660849809646606,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028585128020495176,0.0028585128020495176,0.0028585128020495176,0.0028585128020495176,0.2826864719390869,0.2826864719390869,0.2826864719390869,0.2826864719390869
1736346550585220672,671,1736346550584521532,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550588385144,672,1736346550587779521,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550591459706,673,1736346550590872049,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550594810006,674,1736346550594274044,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550598907572,675,1736346550598376035,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550604841565,676,1736346550604040145,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550612255929,677,1736346550611415147,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550617099319,678,1736346550616325139,,0.0,0.0,0.09006309509277344,1.0,0.0,0.0,0.0,0.0,0.0,0.5743826627731323,1.5318601707839561e-19,-4.540190172089845e-19,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.0031461992766708136,0.29268649220466614,0.29268649220466614,0.29268649220466614,0.29268649220466614
1736346550623595198,679,1736346550623049974,,0.0,0.0,0.09084614366292953,1.0,0.0,0.0,0.0,0.0,0.0,0.5762332677841187,1.5318601707839561e-19,1.2772897702625213e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.28747105598449707,0.28747105598449707,0.28747105598449707,0.28747105598449707
1736346550627917850,680,1736346550627339601,,0.0,0.0,0.09084614366292953,1.0,0.0,0.0,0.0,0.0,0.0,0.5762332677841187,1.5318601707839561e-19,1.2772897702625213e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.28747105598449707,0.28747105598449707,0.28747105598449707,0.28747105598449707
1736346550631379815,681,1736346550630714893,,0.0,0.0,0.09084614366292953,1.0,0.0,0.0,0.0,0.0,0.0,0.5762332677841187,1.5318601707839561e-19,1.2772897702625213e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.28747105598449707,0.28747105598449707,0.28747105598449707,0.28747105598449707
1736346550635633713,682,1736346550635050535,,0.0,0.0,0.09084614366292953,1.0,0.0,0.0,0.0,0.0,0.0,0.5762332677841187,1.5318601707839561e-19,1.2772897702625213e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.0035426265094429255,0.28747105598449707,0.28747105598449707,0.28747105598449707,0.28747105598449707
1736346550643444120,683,1736346550642807722,,0.0,0.0,0.09152889251708984,1.0,0.0,0.0,0.0,0.0,0.0,0.569808304309845,1.5318601707839561e-19,-2.007067946628409e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.2747092545032501,0.2747092545032501,0.2747092545032501,0.2747092545032501
1736346550648276660,684,1736346550647622108,,0.0,0.0,0.09152889251708984,1.0,0.0,0.0,0.0,0.0,0.0,0.569808304309845,1.5318601707839561e-19,-2.007067946628409e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.2747092545032501,0.2747092545032501,0.2747092545032501,0.2747092545032501
1736346550654274149,685,1736346550653629302,,0.0,0.0,0.09152889251708984,1.0,0.0,0.0,0.0,0.0,0.0,0.569808304309845,1.5318601707839561e-19,-2.007067946628409e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.2747092545032501,0.2747092545032501,0.2747092545032501,0.2747092545032501
1736346550658956690,686,1736346550658360004,,0.0,0.0,0.09152889251708984,1.0,0.0,0.0,0.0,0.0,0.0,0.569808304309845,1.5318601707839561e-19,-2.007067946628409e-14,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.0038776209112256765,0.2747092545032501,0.2747092545032501,0.2747092545032501,0.2747092545032501
1736346550669387878,687,1736346550668453216,,0.0,0.0,0.09242783486843109,1.0,0.0,0.0,0.0,0.0,0.0,0.5570849776268005,1.5318601707839561e-19,-7.812802147786724e-16,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004302978049963713,0.004302978049963713,0.004302978049963713,0.004302978049963713,0.2587328553199768,0.2587328553199768,0.2587328553199768,0.2587328553199768
1736346550672694354,688,1736346550671801090,,0.0,0.0,0.09242783486843109,1.0,0.0,0.0,0.0,0.0,0.0,0.5570849776268005,1.5318601707839561e-19,-7.812802147786724e-16,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004302978049963713,0.004302978049963713,0.004302978049963713,0.004302978049963713,0.2587328553199768,0.2587328553199768,0.2587328553199768,0.2587328553199768
1736346550687528386,689,1736346550686029672,,0.0,0.0,0.09298095852136612,1.0,0.0,0.0,0.0,0.0,0.0,0.5491051077842712,1.5318601707839561e-19,2.5564212442622577e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556694533675909,0.004556694533675909,0.004556694533675909,0.004556694533675909,0.24875600636005402,0.24875600636005402,0.24875600636005402,0.24875600636005402
1736346550695890181,690,1736346550691981792,,0.0,0.0,0.09298095852136612,1.0,0.0,0.0,0.0,0.0,0.0,0.5491051077842712,1.5318601707839561e-19,2.5564212442622577e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556694533675909,0.004556694533675909,0.004556694533675909,0.004556694533675909,0.24875600636005402,0.24875600636005402,0.24875600636005402,0.24875600636005402
1736346550716790569,691,1736346550707740068,,0.0,0.0,0.09352611005306244,1.0,0.0,0.0,0.0,0.0,0.0,0.5411660671234131,1.5318601707839561e-19,3.3927413423161593e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048004440031945705,0.0048004440031945705,0.0048004440031945705,0.0048004440031945705,0.23876753449440002,0.23876753449440002,0.23876753449440002,0.23876753449440002
1736346550716939295,692,1736346550713066577,,0.0,0.0,0.09352611005306244,1.0,0.0,0.0,0.0,0.0,0.0,0.5411660671234131,1.5318601707839561e-19,3.3927413423161593e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048004440031945705,0.0048004440031945705,0.0048004440031945705,0.0048004440031945705,0.23876753449440002,0.23876753449440002,0.23876753449440002,0.23876753449440002
1736346550724597377,693,1736346550723953962,,0.0,0.0,0.09406331926584244,1.0,0.0,0.0,0.0,0.0,0.0,0.5332477688789368,1.5318601707839561e-19,3.4771312348511052e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005034209694713354,0.005034209694713354,0.005034209694713354,0.005034209694713354,0.22877098619937897,0.22877098619937897,0.22877098619937897,0.22877098619937897
1736346550733127268,694,1736346550730963706,,0.0,0.0,0.09406331926584244,1.0,0.0,0.0,0.0,0.0,0.0,0.5332477688789368,1.5318601707839561e-19,3.4771312348511052e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005034209694713354,0.005034209694713354,0.005034209694713354,0.005034209694713354,0.22877098619937897,0.22877098619937897,0.22877098619937897,0.22877098619937897
1736346550768811063,695,1736346550740836620,,0.0,0.0,0.0945926085114479,1.0,0.0,0.0,0.0,0.0,0.0,0.5253357887268066,1.5318601707839561e-19,3.435694171313188e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005257980432361364,0.005257980432361364,0.005257980432361364,0.005257980432361364,0.2187715470790863,0.2187715470790863,0.2187715470790863,0.2187715470790863
1736346550768841130,696,1736346550760222673,,0.0,0.0,0.0945926085114479,1.0,0.0,0.0,0.0,0.0,0.0,0.5253357887268066,1.5318601707839561e-19,3.435694171313188e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005257980432361364,0.005257980432361364,0.005257980432361364,0.005257980432361364,0.2187715470790863,0.2187715470790863,0.2187715470790863,0.2187715470790863
1736346550778969232,697,1736346550777558326,,0.0,0.0,0.09511399269104004,1.0,0.0,0.0,0.0,0.0,0.0,0.5174248814582825,1.5318601707839561e-19,3.4065365444116164e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005471752490848303,0.005471752490848303,0.005471752490848303,0.005471752490848303,0.2087714970111847,0.2087714970111847,0.2087714970111847,0.2087714970111847
1736346550787229245,698,1736346550786173582,,0.0,0.0,0.09511399269104004,1.0,0.0,0.0,0.0,0.0,0.0,0.5174248814582825,1.5318601707839561e-19,3.4065365444116164e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005471752490848303,0.005471752490848303,0.005471752490848303,0.005471752490848303,0.2087714970111847,0.2087714970111847,0.2087714970111847,0.2087714970111847
1736346550796982458,699,1736346550796242237,,0.0,0.0,0.09562745690345764,1.0,0.0,0.0,0.0,0.0,0.0,0.5095138549804688,1.5318601707839561e-19,3.396101522017917e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00567552400752902,0.00567552400752902,0.00567552400752902,0.00567552400752902,0.1987714022397995,0.1987714022397995,0.1987714022397995,0.1987714022397995
1736346550805598972,700,1736346550805015563,,0.0,0.0,0.09562745690345764,1.0,0.0,0.0,0.0,0.0,0.0,0.5095138549804688,1.5318601707839561e-19,3.396101522017917e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00567552400752902,0.00567552400752902,0.00567552400752902,0.00567552400752902,0.1987714022397995,0.1987714022397995,0.1987714022397995,0.1987714022397995
1736346550815136106,701,1736346550813331604,,0.0,0.0,0.09613301604986191,1.0,0.0,0.0,0.0,0.0,0.0,0.5016026496887207,1.5318601707839561e-19,3.3937997099837535e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005869295448064804,0.005869295448064804,0.005869295448064804,0.005869295448064804,0.18877136707305908,0.18877136707305908,0.18877136707305908,0.18877136707305908
1736346550820365580,702,1736346550818882465,,0.0,0.0,0.09613301604986191,1.0,0.0,0.0,0.0,0.0,0.0,0.5016026496887207,1.5318601707839561e-19,3.3937997099837535e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005869295448064804,0.005869295448064804,0.005869295448064804,0.005869295448064804,0.18877136707305908,0.18877136707305908,0.18877136707305908,0.18877136707305908
1736346550830665969,703,1736346550829818487,,0.0,0.0,0.09663066267967224,1.0,0.0,0.0,0.0,0.0,0.0,0.4936913549900055,1.5318601707839561e-19,3.393692348557689e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006053066812455654,0.006053066812455654,0.006053066812455654,0.006053066812455654,0.17877136170864105,0.17877136170864105,0.17877136170864105,0.17877136170864105
1736346550834747525,704,1736346550834072589,,0.0,0.0,0.09663066267967224,1.0,0.0,0.0,0.0,0.0,0.0,0.4936913549900055,1.5318601707839561e-19,3.393692348557689e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006053066812455654,0.006053066812455654,0.006053066812455654,0.006053066812455654,0.17877136170864105,0.17877136170864105,0.17877136170864105,0.17877136170864105
1736346550843660128,705,1736346550842733860,,0.0,0.0,0.09712039679288864,1.0,0.0,0.0,0.0,0.0,0.0,0.4857800602912903,1.5318601707839561e-19,3.3938689549271915e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062268381007015705,0.0062268381007015705,0.0062268381007015705,0.0062268381007015705,0.16877135634422302,0.16877135634422302,0.16877135634422302,0.16877135634422302
1736346550849386638,706,1736346550848754167,,0.0,0.0,0.09712039679288864,1.0,0.0,0.0,0.0,0.0,0.0,0.4857800602912903,1.5318601707839561e-19,3.3938689549271915e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062268381007015705,0.0062268381007015705,0.0062268381007015705,0.0062268381007015705,0.16877135634422302,0.16877135634422302,0.16877135634422302,0.16877135634422302
1736346550857957607,707,1736346550856824874,,0.0,0.0,0.0976022258400917,1.0,0.0,0.0,0.0,0.0,0.0,0.4778687655925751,1.5318601707839561e-19,3.3939678460237835e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006390609312802553,0.006390609312802553,0.006390609312802553,0.006390609312802553,0.1587713658809662,0.1587713658809662,0.1587713658809662,0.1587713658809662
1736346550861298125,708,1736346550860671043,,0.0,0.0,0.0976022258400917,1.0,0.0,0.0,0.0,0.0,0.0,0.4778687655925751,1.5318601707839561e-19,3.3939678460237835e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006390609312802553,0.006390609312802553,0.006390609312802553,0.006390609312802553,0.1587713658809662,0.1587713658809662,0.1587713658809662,0.1587713658809662
1736346550868170836,709,1736346550867261886,,0.0,0.0,0.09807613492012024,1.0,0.0,0.0,0.0,0.0,0.0,0.46995750069618225,1.5318601707839561e-19,3.3939996097593055e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065443809144198895,0.0065443809144198895,0.0065443809144198895,0.0065443809144198895,0.14877136051654816,0.14877136051654816,0.14877136051654816,0.14877136051654816
1736346550875079865,710,1736346550874453306,,0.0,0.0,0.09807613492012024,1.0,0.0,0.0,0.0,0.0,0.0,0.46995750069618225,1.5318601707839561e-19,3.3939996097593055e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065443809144198895,0.0065443809144198895,0.0065443809144198895,0.0065443809144198895,0.14877136051654816,0.14877136051654816,0.14877136051654816,0.14877136051654816
1736346550882649387,711,1736346550882012605,,0.0,0.0,0.09854213893413544,1.0,0.0,0.0,0.0,0.0,0.0,0.46204620599746704,1.5318601707839561e-19,3.394005750748173e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006688152439892292,0.006688152439892292,0.006688152439892292,0.006688152439892292,0.13877135515213013,0.13877135515213013,0.13877135515213013,0.13877135515213013
1736346550887549447,712,1736346550886780261,,0.0,0.0,0.09854213893413544,1.0,0.0,0.0,0.0,0.0,0.0,0.46204620599746704,1.5318601707839561e-19,3.394005750748173e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006688152439892292,0.006688152439892292,0.006688152439892292,0.006688152439892292,0.13877135515213013,0.13877135515213013,0.13877135515213013,0.13877135515213013
1736346550895897243,713,1736346550895098209,,0.0,0.0,0.0990002304315567,1.0,0.0,0.0,0.0,0.0,0.0,0.45413491129875183,1.5318601707839561e-19,3.3940055389899363e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006821923423558474,0.006821923423558474,0.006821923423558474,0.006821923423558474,0.1287713646888733,0.1287713646888733,0.1287713646888733,0.1287713646888733
1736346550899511582,714,1736346550898959875,,0.0,0.0,0.0990002304315567,1.0,0.0,0.0,0.0,0.0,0.0,0.45413491129875183,1.5318601707839561e-19,3.3940055389899363e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006821923423558474,0.006821923423558474,0.006821923423558474,0.006821923423558474,0.1287713646888733,0.1287713646888733,0.1287713646888733,0.1287713646888733
1736346550905973733,715,1736346550905428171,,0.0,0.0,0.09945040941238403,1.0,0.0,0.0,0.0,0.0,0.0,0.4462236166000366,1.5318601707839561e-19,3.394004903715226e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006945694796741009,0.006945694796741009,0.006945694796741009,0.006945694796741009,0.11877135932445526,0.11877135932445526,0.11877135932445526,0.11877135932445526
1736346550908916962,716,1736346550908406734,,0.0,0.0,0.09945040941238403,1.0,0.0,0.0,0.0,0.0,0.0,0.4462236166000366,1.5318601707839561e-19,3.394004903715226e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006945694796741009,0.006945694796741009,0.006945694796741009,0.006945694796741009,0.11877135932445526,0.11877135932445526,0.11877135932445526,0.11877135932445526
1736346550915101696,717,1736346550914353132,,0.0,0.0,0.09989267587661743,1.0,0.0,0.0,0.0,0.0,0.0,0.4383123219013214,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00705946609377861,0.00705946609377861,0.00705946609377861,0.00705946609377861,0.10877136141061783,0.10877136141061783,0.10877136141061783,0.10877136141061783
1736346550917925399,718,1736346550917402029,,0.0,0.0,0.09989267587661743,1.0,0.0,0.0,0.0,0.0,0.0,0.4383123219013214,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00705946609377861,0.00705946609377861,0.00705946609377861,0.00705946609377861,0.10877136141061783,0.10877136141061783,0.10877136141061783,0.10877136141061783
1736346550923901948,719,1736346550923362016,,0.0,0.0,0.1003270372748375,1.0,0.0,0.0,0.0,0.0,0.0,0.4304010272026062,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007163237780332565,0.007163237780332565,0.007163237780332565,0.007163237780332565,0.0987713560461998,0.0987713560461998,0.0987713560461998,0.0987713560461998
1736346550926742128,720,1736346550926251888,,0.0,0.0,0.1003270372748375,1.0,0.0,0.0,0.0,0.0,0.0,0.4304010272026062,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007163237780332565,0.007163237780332565,0.007163237780332565,0.007163237780332565,0.0987713560461998,0.0987713560461998,0.0987713560461998,0.0987713560461998
1736346550932859527,721,1736346550932280778,,0.0,0.0,0.10075347870588303,1.0,0.0,0.0,0.0,0.0,0.0,0.422489732503891,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007257008925080299,0.007257008925080299,0.007257008925080299,0.007257008925080299,0.08877135813236237,0.08877135813236237,0.08877135813236237,0.08877135813236237
1736346550936027998,722,1736346550935448408,,0.0,0.0,0.10075347870588303,1.0,0.0,0.0,0.0,0.0,0.0,0.422489732503891,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007257008925080299,0.007257008925080299,0.007257008925080299,0.007257008925080299,0.08877135813236237,0.08877135813236237,0.08877135813236237,0.08877135813236237
1736346550941849098,723,1736346550941348791,,0.0,0.0,0.10117201507091522,1.0,0.0,0.0,0.0,0.0,0.0,0.41457846760749817,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007340780459344387,0.007340780459344387,0.007340780459344387,0.007340780459344387,0.07877136021852493,0.07877136021852493,0.07877136021852493,0.07877136021852493
1736346550944855127,724,1736346550944314956,,0.0,0.0,0.10117201507091522,1.0,0.0,0.0,0.0,0.0,0.0,0.41457846760749817,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007340780459344387,0.007340780459344387,0.007340780459344387,0.007340780459344387,0.07877136021852493,0.07877136021852493,0.07877136021852493,0.07877136021852493
1736346550950970191,725,1736346550950448989,,0.0,0.0,0.10158263891935349,1.0,0.0,0.0,0.0,0.0,0.0,0.40666717290878296,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007414551917463541,0.007414551917463541,0.007414551917463541,0.007414551917463541,0.0687713623046875,0.0687713623046875,0.0687713623046875,0.0687713623046875
1736346550953923038,726,1736346550953409433,,0.0,0.0,0.10158263891935349,1.0,0.0,0.0,0.0,0.0,0.0,0.40666717290878296,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007414551917463541,0.007414551917463541,0.007414551917463541,0.007414551917463541,0.0687713623046875,0.0687713623046875,0.0687713623046875,0.0687713623046875
1736346550960096080,727,1736346550959336519,,0.0,0.0,0.10198535025119781,1.0,0.0,0.0,0.0,0.0,0.0,0.39875587821006775,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007478323299437761,0.007478323299437761,0.007478323299437761,0.007478323299437761,0.05877136066555977,0.05877136066555977,0.05877136066555977,0.05877136066555977
1736346550962937847,728,1736346550962436676,,0.0,0.0,0.10198535025119781,1.0,0.0,0.0,0.0,0.0,0.0,0.39875587821006775,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007478323299437761,0.007478323299437761,0.007478323299437761,0.007478323299437761,0.05877136066555977,0.05877136066555977,0.05877136066555977,0.05877136066555977
1736346550968883085,729,1736346550968359231,,0.0,0.0,0.10238014906644821,1.0,0.0,0.0,0.0,0.0,0.0,0.39084458351135254,1.5318601707839561e-19,3.3940044801987522e-15,-7.126080791706947e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007532094605267048,0.007532094605267048,0.007532094605267048,0.007532094605267048,0.04877135902643204,0.04877135902643204,0.04877135902643204,0.04877135902643204
